## Sat May 10 03:21:49 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_wspllvk9 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_wspllvk9 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_wspllvk9/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
g30305	4113.PGSC0003DMT400079013	0.0	927.0	28J8N@1|root,2QVQM@2759|Eukaryota,37MZF@33090|Viridiplantae,3GFB3@35493|Streptophyta,44FP8@71274|asterids	35493|Streptophyta	P	May act as a component of the auxin efflux carrier	-	GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005886,GO:0006810,GO:0007275,GO:0008150,GO:0009653,GO:0009888,GO:0009914,GO:0009926,GO:0009966,GO:0009968,GO:0009987,GO:0010015,GO:0010053,GO:0010054,GO:0010104,GO:0010105,GO:0010252,GO:0010315,GO:0010329,GO:0010540,GO:0010646,GO:0010648,GO:0010817,GO:0010928,GO:0012505,GO:0015562,GO:0016020,GO:0016049,GO:0021700,GO:0022622,GO:0022857,GO:0023051,GO:0023057,GO:0030154,GO:0032501,GO:0032502,GO:0040007,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0048364,GO:0048468,GO:0048469,GO:0048519,GO:0048523,GO:0048580,GO:0048581,GO:0048583,GO:0048585,GO:0048588,GO:0048589,GO:0048731,GO:0048764,GO:0048765,GO:0048767,GO:0048856,GO:0048869,GO:0048878,GO:0050789,GO:0050793,GO:0050794,GO:0051093,GO:0051179,GO:0051234,GO:0051239,GO:0051241,GO:0055085,GO:0060560,GO:0060918,GO:0065007,GO:0065008,GO:0070297,GO:0070298,GO:0071695,GO:0071944,GO:0080147,GO:0080161,GO:0090558,GO:0090627,GO:0099402,GO:1901332,GO:1902531,GO:1902532,GO:1905392,GO:2000023,GO:2000026,GO:2000069,GO:2000280	-	ko:K13947	-	-	-	-	ko00000,ko02000	2.A.69.1	-	-	Mem_trans
g30817	4081.Solyc06g084820.1.1	0.0	877.0	COG2124@1|root,KOG0156@2759|Eukaryota,37R2H@33090|Viridiplantae,3GC1V@35493|Streptophyta,44NJN@71274|asterids	35493|Streptophyta	Q	Cytochrome P450	-	GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0008150,GO:0008152,GO:0009058,GO:0016020,GO:0016491,GO:0016705,GO:0016709,GO:0019748,GO:0044550,GO:0055114	-	ko:K20556	-	-	-	-	ko00000,ko00199	-	-	-	p450
g31490	4081.Solyc06g068690.2.1	0.0	981.0	COG0154@1|root,KOG1211@2759|Eukaryota,37P3G@33090|Viridiplantae,3GBIR@35493|Streptophyta,44MPC@71274|asterids	35493|Streptophyta	J	glutamyl-tRNA(Gln) amidotransferase subunit A	-	-	-	-	-	-	-	-	-	-	-	-	Amidase
g31502	4081.Solyc06g068840.2.1	0.0	1058.0	KOG1327@1|root,KOG1327@2759|Eukaryota,37MKV@33090|Viridiplantae,3G9QY@35493|Streptophyta,44QC2@71274|asterids	35493|Streptophyta	T	Copine	-	GO:0001101,GO:0003674,GO:0005488,GO:0005543,GO:0005544,GO:0005575,GO:0005623,GO:0005886,GO:0005911,GO:0008150,GO:0008289,GO:0008361,GO:0009266,GO:0009270,GO:0009415,GO:0009506,GO:0009628,GO:0009987,GO:0010035,GO:0010941,GO:0016020,GO:0016043,GO:0030054,GO:0032535,GO:0042221,GO:0043167,GO:0043168,GO:0044464,GO:0045793,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0055044,GO:0060548,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0090066,GO:1901700	-	-	-	-	-	-	-	-	-	-	C2,Copine,Dev_Cell_Death
g32805	4113.PGSC0003DMT400048280	0.0	871.0	KOG0254@1|root,KOG0254@2759|Eukaryota,37HW1@33090|Viridiplantae,3GAID@35493|Streptophyta,44DTM@71274|asterids	35493|Streptophyta	P	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	-	GO:0003674,GO:0005215,GO:0005351,GO:0005355,GO:0005402,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008643,GO:0008645,GO:0012505,GO:0015075,GO:0015077,GO:0015078,GO:0015144,GO:0015145,GO:0015146,GO:0015149,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0015749,GO:0015750,GO:0015751,GO:0016020,GO:0022804,GO:0022857,GO:0022890,GO:0034219,GO:0034220,GO:0042882,GO:0042900,GO:0042995,GO:0044464,GO:0046323,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0090406,GO:0098655,GO:0098660,GO:0098662,GO:0120025,GO:1902600,GO:1904659	-	-	-	-	-	-	-	-	-	-	Sugar_tr
g34484	4113.PGSC0003DMT400030663	4.9e-80	242.0	2D220@1|root,2S4XE@2759|Eukaryota,37WDW@33090|Viridiplantae,3GJQK@35493|Streptophyta,44M5U@71274|asterids	35493|Streptophyta	S	VQ motif	-	-	-	-	-	-	-	-	-	-	-	-	VQ
g35419	4113.PGSC0003DMT400052607	2.08e-173	496.0	KOG4282@1|root,KOG4282@2759|Eukaryota,37SHD@33090|Viridiplantae,3G74M@35493|Streptophyta,44T2C@71274|asterids	35493|Streptophyta	K	Alcohol dehydrogenase transcription factor Myb/SANT-like	-	-	-	-	-	-	-	-	-	-	-	-	Myb_DNA-bind_4
g35701	4081.Solyc07g062260.2.1	5.96e-214	592.0	2CMIA@1|root,2QQEG@2759|Eukaryota,37R2U@33090|Viridiplantae,3G7XE@35493|Streptophyta,44NUY@71274|asterids	35493|Streptophyta	S	BES1 BZR1 homolog	-	-	-	-	-	-	-	-	-	-	-	-	BES1_N
g36188	4096.XP_009780882.1	4.05e-99	291.0	2CXMN@1|root,2RYHI@2759|Eukaryota,37U3Z@33090|Viridiplantae,3GHG7@35493|Streptophyta,44P6B@71274|asterids	35493|Streptophyta	K	Transcription factor	-	-	-	ko:K09286	-	-	-	-	ko00000,ko03000	-	-	-	AP2
g36618	4113.PGSC0003DMT400067654	0.0	882.0	28H63@1|root,2QPIY@2759|Eukaryota,37J2F@33090|Viridiplantae,3G9HS@35493|Streptophyta,44BUY@71274|asterids	35493|Streptophyta	G	rop guanine nucleotide exchange factor	-	GO:0000003,GO:0000902,GO:0000904,GO:0001558,GO:0003006,GO:0003674,GO:0005085,GO:0005088,GO:0005089,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0009653,GO:0009826,GO:0009856,GO:0009860,GO:0009932,GO:0009987,GO:0010769,GO:0010817,GO:0016020,GO:0016043,GO:0016049,GO:0016324,GO:0017016,GO:0017048,GO:0019899,GO:0022414,GO:0022603,GO:0022604,GO:0030154,GO:0031267,GO:0032092,GO:0032501,GO:0032502,GO:0032879,GO:0032989,GO:0040007,GO:0040008,GO:0043393,GO:0043900,GO:0044093,GO:0044425,GO:0044459,GO:0044464,GO:0044706,GO:0045177,GO:0045595,GO:0048468,GO:0048518,GO:0048588,GO:0048589,GO:0048638,GO:0048856,GO:0048868,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0051020,GO:0051049,GO:0051098,GO:0051099,GO:0051128,GO:0051239,GO:0051510,GO:0051704,GO:0060284,GO:0060560,GO:0065007,GO:0065008,GO:0065009,GO:0071840,GO:0071944,GO:0080092,GO:0098590,GO:0098772,GO:1904424,GO:1904426,GO:1904475,GO:1904477,GO:1905097,GO:1905099,GO:2000012,GO:2000241,GO:2001106,GO:2001108	-	-	-	-	-	-	-	-	-	-	PRONE
g36625	4081.Solyc08g006600.2.1	0.0	1224.0	COG0699@1|root,KOG0446@2759|Eukaryota,37SWZ@33090|Viridiplantae,3GHHT@35493|Streptophyta,44R5M@71274|asterids	35493|Streptophyta	U	Dynamin, GTPase	-	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0008017,GO:0008092,GO:0015631,GO:0042579,GO:0042802,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	3.6.5.5	ko:K17065	ko04139,ko04214,ko04217,ko04621,ko04668,map04139,map04214,map04217,map04621,map04668	-	-	-	ko00000,ko00001,ko01000,ko03029,ko04131,ko04147	-	-	-	Dynamin_M,Dynamin_N,GED
g36626	4081.Solyc08g006600.2.1	0.0	1217.0	COG0699@1|root,KOG0446@2759|Eukaryota,37SWZ@33090|Viridiplantae,3GHHT@35493|Streptophyta,44R5M@71274|asterids	35493|Streptophyta	U	Dynamin, GTPase	-	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0008017,GO:0008092,GO:0015631,GO:0042579,GO:0042802,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	3.6.5.5	ko:K17065	ko04139,ko04214,ko04217,ko04621,ko04668,map04139,map04214,map04217,map04621,map04668	-	-	-	ko00000,ko00001,ko01000,ko03029,ko04131,ko04147	-	-	-	Dynamin_M,Dynamin_N,GED
g38636	4113.PGSC0003DMT400051207	0.0	963.0	COG1245@1|root,KOG0063@2759|Eukaryota,37NH5@33090|Viridiplantae,3GC1Z@35493|Streptophyta,44IYS@71274|asterids	35493|Streptophyta	A	Possible Fer4-like domain in RNase L inhibitor, RLI	-	GO:0000054,GO:0000166,GO:0003674,GO:0005215,GO:0005488,GO:0005506,GO:0005524,GO:0006403,GO:0006405,GO:0006412,GO:0006413,GO:0006415,GO:0006518,GO:0006611,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0008104,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015031,GO:0015833,GO:0015931,GO:0016043,GO:0017076,GO:0019538,GO:0022411,GO:0022613,GO:0030554,GO:0031503,GO:0032553,GO:0032555,GO:0032559,GO:0032984,GO:0033036,GO:0033750,GO:0034613,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0042254,GO:0042886,GO:0043021,GO:0043024,GO:0043043,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043603,GO:0043604,GO:0043624,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044877,GO:0045184,GO:0046872,GO:0046907,GO:0046914,GO:0050657,GO:0050658,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051640,GO:0051641,GO:0051649,GO:0051656,GO:0070727,GO:0071166,GO:0071426,GO:0071428,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576	-	ko:K06174	-	-	-	-	ko00000,ko03009	-	-	-	ABC_tran,Fer4,RLI
g39153	4113.PGSC0003DMT400012249	1.26e-129	370.0	COG0071@1|root,KOG0710@2759|Eukaryota,37TFZ@33090|Viridiplantae,3GHUN@35493|Streptophyta,44K6I@71274|asterids	35493|Streptophyta	O	small heat shock protein	-	GO:0006950,GO:0006970,GO:0008150,GO:0009266,GO:0009408,GO:0009628,GO:0050896	-	ko:K13993	ko04141,map04141	-	-	-	ko00000,ko00001,ko03110	-	-	-	HSP20
g39247	4113.PGSC0003DMT400010090	3.05e-158	449.0	COG0740@1|root,KOG0840@2759|Eukaryota,37HSN@33090|Viridiplantae,3GE76@35493|Streptophyta,44FAF@71274|asterids	35493|Streptophyta	O	Belongs to the peptidase S14 family	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006996,GO:0008150,GO:0009368,GO:0009507,GO:0009526,GO:0009532,GO:0009534,GO:0009536,GO:0009570,GO:0009579,GO:0009657,GO:0009658,GO:0009840,GO:0009941,GO:0009987,GO:0010287,GO:0016043,GO:0031967,GO:0031975,GO:0031976,GO:0031984,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0071840	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	CLP_protease
g39377	4081.Solyc08g080650.1.1	1.5e-175	489.0	2CNC2@1|root,2QV4N@2759|Eukaryota,37JRN@33090|Viridiplantae,3GCTB@35493|Streptophyta,44R6U@71274|asterids	35493|Streptophyta	O	killing of cells of other organism	-	GO:0002376,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0006952,GO:0006955,GO:0006970,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0009620,GO:0009628,GO:0009651,GO:0009814,GO:0009816,GO:0009817,GO:0042742,GO:0043207,GO:0044424,GO:0044464,GO:0045087,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0098542	-	-	-	-	-	-	-	-	-	-	Thaumatin
g39497	4081.Solyc08g081710.2.1	1.28e-183	526.0	28J84@1|root,2QRKI@2759|Eukaryota,37QIJ@33090|Viridiplantae,3GE8K@35493|Streptophyta,44JGU@71274|asterids	35493|Streptophyta	S	Membrane-associated kinase regulator	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	-
g40630	4113.PGSC0003DMT400011363	1.02e-202	565.0	COG1999@1|root,KOG2792@2759|Eukaryota,37M1T@33090|Viridiplantae,3G73D@35493|Streptophyta,44DNZ@71274|asterids	35493|Streptophyta	C	Protein SCO1 homolog 1, mitochondrial isoform X1	-	GO:0000003,GO:0003006,GO:0003674,GO:0005488,GO:0005507,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006996,GO:0007005,GO:0007275,GO:0008150,GO:0008535,GO:0009790,GO:0009791,GO:0009793,GO:0009987,GO:0010154,GO:0016043,GO:0017004,GO:0022414,GO:0022607,GO:0032501,GO:0032502,GO:0033108,GO:0033617,GO:0034622,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0061458,GO:0065003,GO:0071840	-	ko:K07152	-	-	-	-	ko00000,ko03029	-	-	-	SCO1-SenC
g42093	4096.XP_009796266.1	0.0	1409.0	COG0699@1|root,KOG0448@2759|Eukaryota,37N7Y@33090|Viridiplantae,3G9U9@35493|Streptophyta,44FWH@71274|asterids	35493|Streptophyta	O	Dynamin family	-	GO:0000003,GO:0002682,GO:0002683,GO:0002831,GO:0002832,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006996,GO:0007275,GO:0008150,GO:0009507,GO:0009526,GO:0009527,GO:0009536,GO:0009657,GO:0009668,GO:0009707,GO:0009791,GO:0009941,GO:0009987,GO:0010027,GO:0010228,GO:0010363,GO:0010941,GO:0016020,GO:0016043,GO:0019867,GO:0022414,GO:0031090,GO:0031347,GO:0031348,GO:0031967,GO:0031968,GO:0031969,GO:0031975,GO:0032101,GO:0032102,GO:0032501,GO:0032502,GO:0034051,GO:0042170,GO:0043067,GO:0043069,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043900,GO:0043901,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0045088,GO:0045824,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048608,GO:0048731,GO:0048856,GO:0050776,GO:0050777,GO:0050789,GO:0050794,GO:0060548,GO:0061024,GO:0061458,GO:0065007,GO:0071840,GO:0080134,GO:0080135,GO:0098588,GO:0098805,GO:1900424,GO:1900425,GO:1902477,GO:1902478	-	-	-	-	-	-	-	-	-	-	Dynamin_N,TMP-TENI
g43239	4081.Solyc09g091510.2.1	1.43e-272	746.0	COG3424@1|root,2QRSY@2759|Eukaryota,37MT6@33090|Viridiplantae,3G7AK@35493|Streptophyta,44BTA@71274|asterids	35493|Streptophyta	H	Belongs to the chalcone stilbene synthases family	CHS3	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0009058,GO:0009812,GO:0009813,GO:0016210,GO:0016740,GO:0016746,GO:0016747,GO:0071704,GO:1901576	2.3.1.74	ko:K00660	ko00941,ko01100,ko01110,ko04712,map00941,map01100,map01110,map04712	M00137	R01613,R06568,R07987,R07988,R07989	RC00004,RC02726	ko00000,ko00001,ko00002,ko01000,ko01008	-	-	-	Chal_sti_synt_C,Chal_sti_synt_N
g43423	4113.PGSC0003DMT400042783	0.0	1199.0	2C0EY@1|root,2QRUB@2759|Eukaryota,37PNI@33090|Viridiplantae,3GGA0@35493|Streptophyta,44FYR@71274|asterids	35493|Streptophyta	S	MAC/Perforin domain	-	-	-	-	-	-	-	-	-	-	-	-	MACPF
g44177	4113.PGSC0003DMT400033445	2.54e-263	723.0	28IIJ@1|root,2QQYU@2759|Eukaryota,37JD1@33090|Viridiplantae,3GDUS@35493|Streptophyta,44DVK@71274|asterids	35493|Streptophyta	S	Indole-3-acetate O-methyltransferase 1-like	IAMT1	GO:0000287,GO:0003002,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0007275,GO:0007389,GO:0008150,GO:0008152,GO:0008168,GO:0009798,GO:0009943,GO:0009944,GO:0009955,GO:0010252,GO:0016740,GO:0016741,GO:0032259,GO:0032501,GO:0032502,GO:0042592,GO:0042802,GO:0043167,GO:0043169,GO:0046872,GO:0048856,GO:0048878,GO:0051749,GO:0065001,GO:0065007,GO:0065008	2.1.1.278	ko:K18848	-	-	-	-	ko00000,ko01000	-	-	-	Methyltransf_7
g44854	4113.PGSC0003DMT400080513	4.42e-173	492.0	COG3424@1|root,2QRZR@2759|Eukaryota,37R48@33090|Viridiplantae,3GDKC@35493|Streptophyta,44E45@71274|asterids	35493|Streptophyta	I	3-ketoacyl-CoA synthase	-	GO:0000003,GO:0003006,GO:0003674,GO:0003824,GO:0004312,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006950,GO:0008150,GO:0009266,GO:0009314,GO:0009409,GO:0009416,GO:0009628,GO:0009856,GO:0009922,GO:0012505,GO:0016020,GO:0016740,GO:0016746,GO:0016747,GO:0022414,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0044706,GO:0048856,GO:0048868,GO:0050896,GO:0051704	2.3.1.199	ko:K15397	ko00062,ko01110,map00062,map01110	M00415	R09419,R10825	RC00004,RC02888,RC02997	ko00000,ko00001,ko00002,ko01000	-	-	-	ACP_syn_III_C,FAE1_CUT1_RppA
g45339	4113.PGSC0003DMT400045472	0.0	936.0	2CMA6@1|root,2QPS4@2759|Eukaryota,37KNR@33090|Viridiplantae,3GCHC@35493|Streptophyta,44EDS@71274|asterids	35493|Streptophyta	S	Domain of unknown function (DUF1929)	-	-	1.2.3.15	ko:K20929	-	-	-	-	ko00000,ko01000	-	-	-	DUF1929,Glyoxal_oxid_N
g45466	4113.PGSC0003DMT400072862	2.78e-168	475.0	28JJG@1|root,2QRYN@2759|Eukaryota,37KT3@33090|Viridiplantae,3GCZW@35493|Streptophyta,44I1V@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF3110
g45644	4113.PGSC0003DMT400050552	1.14e-297	816.0	KOG1192@1|root,KOG1192@2759|Eukaryota,37M54@33090|Viridiplantae,3G8WK@35493|Streptophyta,44GTA@71274|asterids	35493|Streptophyta	H	UDP-glucoronosyl and UDP-glucosyl transferase	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0008194,GO:0016740,GO:0016757,GO:0016758,GO:0035251,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0046527,GO:0080043,GO:0080044	-	-	-	-	-	-	-	-	-	-	UDPGT
g46442	4081.Solyc10g081890.1.1	1.84e-272	754.0	KOG4711@1|root,KOG4711@2759|Eukaryota,37HTS@33090|Viridiplantae,3GE0K@35493|Streptophyta,44D8M@71274|asterids	35493|Streptophyta	S	Aluminium activated malate transporter	-	GO:0000325,GO:0003674,GO:0005215,GO:0005310,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0008150,GO:0008509,GO:0008514,GO:0009705,GO:0015075,GO:0015140,GO:0015318,GO:0015556,GO:0015711,GO:0015740,GO:0015743,GO:0015849,GO:0016020,GO:0022857,GO:0031090,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071423,GO:0071702,GO:0098588,GO:0098656,GO:0098805,GO:1903825,GO:1905039	-	-	-	-	-	-	-	-	-	-	ALMT
g46635	4113.PGSC0003DMT400060987	6.01e-249	686.0	COG1161@1|root,KOG2485@2759|Eukaryota,37I43@33090|Viridiplantae,3G9M7@35493|Streptophyta,44NT9@71274|asterids	35493|Streptophyta	S	50S ribosome-binding GTPase	-	GO:0000313,GO:0003674,GO:0003824,GO:0003924,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005759,GO:0005761,GO:0005840,GO:0006417,GO:0008150,GO:0009507,GO:0009536,GO:0009889,GO:0010468,GO:0010556,GO:0010608,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0019222,GO:0019866,GO:0022613,GO:0031090,GO:0031323,GO:0031326,GO:0031966,GO:0031967,GO:0031974,GO:0031975,GO:0032268,GO:0032991,GO:0034248,GO:0042254,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043576,GO:0044057,GO:0044065,GO:0044085,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051239,GO:0051246,GO:0060255,GO:0065007,GO:0070013,GO:0070129,GO:0071840,GO:0080090,GO:0098798,GO:1990904,GO:2000112	-	ko:K19828	-	-	-	-	ko00000,ko03009,ko03029	-	-	-	MMR_HSR1
g46947	4081.Solyc11g012040.1.1	7.82e-235	655.0	28J6F@1|root,2QRVF@2759|Eukaryota,37SFG@33090|Viridiplantae,3G8U7@35493|Streptophyta,44BZ6@71274|asterids	35493|Streptophyta	S	membrane protein At1g16860-like	-	-	-	-	-	-	-	-	-	-	-	-	-
g47094	4081.Solyc11g010710.1.1	1.08e-283	785.0	28IJ6@1|root,2QWA0@2759|Eukaryota,37S0D@33090|Viridiplantae,3GCDD@35493|Streptophyta,44NYS@71274|asterids	35493|Streptophyta	K	AP2-like ethylene-responsive transcription factor AIL6	-	GO:0003002,GO:0003674,GO:0003700,GO:0006355,GO:0007154,GO:0007165,GO:0007275,GO:0007389,GO:0008150,GO:0009653,GO:0009719,GO:0009725,GO:0009733,GO:0009734,GO:0009755,GO:0009791,GO:0009888,GO:0009889,GO:0009956,GO:0009987,GO:0010015,GO:0010033,GO:0010073,GO:0010074,GO:0010101,GO:0010102,GO:0010311,GO:0010468,GO:0010492,GO:0010556,GO:0019219,GO:0019222,GO:0019827,GO:0022622,GO:0023052,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0032870,GO:0042221,GO:0048364,GO:0048507,GO:0048527,GO:0048528,GO:0048646,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0060255,GO:0060771,GO:0060772,GO:0060774,GO:0065007,GO:0070887,GO:0071310,GO:0071365,GO:0071495,GO:0080090,GO:0090696,GO:0090697,GO:0090698,GO:0098727,GO:0099402,GO:0140110,GO:1903506,GO:1905392,GO:1905393,GO:2000112,GO:2001141	-	ko:K09285	-	-	-	-	ko00000,ko03000	-	-	-	AP2
g47118	4113.PGSC0003DMT400092251	1.02e-170	494.0	2BJGD@1|root,2S1G6@2759|Eukaryota,37VTF@33090|Viridiplantae,3GKMH@35493|Streptophyta,44JQD@71274|asterids	35493|Streptophyta	O	DnaJ molecular chaperone homology domain	-	-	-	-	-	-	-	-	-	-	-	-	DnaJ
g47295	4113.PGSC0003DMT400043578	1.24e-71	218.0	KOG1744@1|root,KOG1744@2759|Eukaryota,37TXA@33090|Viridiplantae,3GHYP@35493|Streptophyta,44Q2G@71274|asterids	35493|Streptophyta	B	Histone H2B	-	-	-	ko:K11252	ko05034,ko05203,ko05322,map05034,map05203,map05322	-	-	-	ko00000,ko00001,ko03036,ko04147	-	-	-	Histone
g47422	4081.Solyc11g006920.1.1	1.65e-61	191.0	COG0316@1|root,KOG1120@2759|Eukaryota,37UNS@33090|Viridiplantae,3GIWF@35493|Streptophyta,44JP9@71274|asterids	35493|Streptophyta	P	Iron-sulfur assembly protein IscA-like	-	-	-	ko:K22063	-	-	-	-	ko00000,ko03029	-	-	-	Fe-S_biosyn
g48691	4113.PGSC0003DMT400043522	4.21e-40	144.0	COG1138@1|root,2QQ5D@2759|Eukaryota,37KAN@33090|Viridiplantae,3G7VB@35493|Streptophyta	35493|Streptophyta	O	cytochrome c	ccmFN	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0008150,GO:0009987,GO:0016020,GO:0016043,GO:0017004,GO:0019866,GO:0022607,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0034622,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0065003,GO:0071840	-	-	-	-	-	-	-	-	-	-	Cytochrom_C_asm
g50776	4081.Solyc12g010110.1.1	0.0	1792.0	2CMI8@1|root,2QQEE@2759|Eukaryota,388IA@33090|Viridiplantae,3GXAT@35493|Streptophyta,44NCS@71274|asterids	35493|Streptophyta	S	C2 domain of PTEN tumour-suppressor protein	-	-	-	-	-	-	-	-	-	-	-	-	FH2,PTEN_C2
g51328	4081.Solyc11g018560.1.1	4.16e-161	453.0	COG1825@1|root,2QPTI@2759|Eukaryota,37M95@33090|Viridiplantae,3G7G0@35493|Streptophyta,44IQB@71274|asterids	35493|Streptophyta	J	Ribosomal protein L25	-	-	-	ko:K02897	ko03010,map03010	M00178	-	-	ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L25p,Ribosomal_TL5_C
