## Sat May 10 03:03:15 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_7cgge12k --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_7cgge12k --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_7cgge12k/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
g20384	4113.PGSC0003DMT400025603	0.0	1445.0	COG1505@1|root,KOG2237@2759|Eukaryota,37N92@33090|Viridiplantae,3G8HS@35493|Streptophyta,44NPM@71274|asterids	35493|Streptophyta	O	Prolyl oligopeptidase, N-terminal beta-propeller domain	-	GO:0003674,GO:0003824,GO:0004175,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016787,GO:0019538,GO:0033218,GO:0042277,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0070011,GO:0071704,GO:0140096,GO:1901564	3.4.21.26	ko:K01322	ko04614,map04614	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_S9,Peptidase_S9_N
g20484	4098.XP_009598106.1	2.28e-188	535.0	COG0697@1|root,KOG4510@2759|Eukaryota,37KZC@33090|Viridiplantae,3GCZ3@35493|Streptophyta,44MI6@71274|asterids	35493|Streptophyta	EG	EamA-like transporter family	-	-	-	-	-	-	-	-	-	-	-	-	EamA
g20564	4113.PGSC0003DMT400084198	2.84e-316	861.0	COG3239@1|root,KOG4232@2759|Eukaryota,37MKR@33090|Viridiplantae,3GA5R@35493|Streptophyta,44MDP@71274|asterids	35493|Streptophyta	I	Delta(8)-fatty-acid desaturase-like	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006629,GO:0006643,GO:0006665,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009266,GO:0009409,GO:0009628,GO:0009987,GO:0012505,GO:0016491,GO:0016705,GO:0030148,GO:0033554,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0046467,GO:0050896,GO:0051716,GO:0052631,GO:0055114,GO:0070417,GO:0071704,GO:1901564,GO:1901566,GO:1901576	1.14.19.29,1.14.19.38,1.14.19.47	ko:K21734,ko:K21737	-	-	-	-	ko00000,ko01000	-	-	-	Cyt-b5,FA_desaturase
g20583	4113.PGSC0003DMT400046345	0.0	1257.0	KOG0498@1|root,KOG0498@2759|Eukaryota,37X7N@33090|Viridiplantae,3GHF0@35493|Streptophyta,44P8I@71274|asterids	35493|Streptophyta	P	cyclic nucleotide-gated ion channel	-	GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005249,GO:0005261,GO:0005267,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006950,GO:0006952,GO:0008150,GO:0008324,GO:0009605,GO:0009607,GO:0009617,GO:0009620,GO:0009987,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0022803,GO:0022832,GO:0022836,GO:0022838,GO:0022839,GO:0022843,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0031226,GO:0034220,GO:0042391,GO:0043207,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0051707,GO:0055085,GO:0065007,GO:0065008,GO:0071804,GO:0071805,GO:0071944,GO:0098655,GO:0098660,GO:0098662	-	ko:K05391	ko04626,map04626	-	-	-	ko00000,ko00001,ko04040	1.A.1.5	-	-	Ion_trans,cNMP_binding
g20655	4081.Solyc05g051220.2.1	0.0	1312.0	KOG0498@1|root,KOG0498@2759|Eukaryota,37I86@33090|Viridiplantae,3G92B@35493|Streptophyta,44NK8@71274|asterids	35493|Streptophyta	PT	KHA, dimerisation domain of potassium ion channel	-	GO:0001101,GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005249,GO:0005261,GO:0005267,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006950,GO:0008150,GO:0008324,GO:0009266,GO:0009409,GO:0009414,GO:0009415,GO:0009628,GO:0009719,GO:0009725,GO:0009737,GO:0009753,GO:0009987,GO:0010033,GO:0010035,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015271,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0022803,GO:0022832,GO:0022836,GO:0022838,GO:0022839,GO:0022843,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0031226,GO:0033993,GO:0034220,GO:0042221,GO:0042391,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0055065,GO:0055067,GO:0055075,GO:0055080,GO:0055085,GO:0065007,GO:0065008,GO:0071804,GO:0071805,GO:0071944,GO:0097305,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:1901700	-	ko:K21867	-	-	-	-	ko00000,ko02000	1.A.1.4	-	-	Ank_2,Ank_4,Ion_trans,KHA,cNMP_binding
g20820	4113.PGSC0003DMT400069749	0.0	1365.0	COG0515@1|root,KOG1187@2759|Eukaryota,37I05@33090|Viridiplantae,3GAGH@35493|Streptophyta,44DWW@71274|asterids	35493|Streptophyta	T	Serine threonine-protein	-	GO:0003674,GO:0005488,GO:0005515,GO:0042802,GO:0042803,GO:0046983	2.7.11.1	ko:K04730	ko04010,ko04064,ko04620,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05169,map04010,map04064,map04620,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05169	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	Pkinase,Pkinase_Tyr,RCC1_2
g20915	4113.PGSC0003DMT400069859	3.53e-219	615.0	KOG0799@1|root,KOG0799@2759|Eukaryota,37QV2@33090|Viridiplantae,3GFG0@35493|Streptophyta,44CPQ@71274|asterids	35493|Streptophyta	G	Core-2/I-Branching enzyme	-	GO:0000139,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0006029,GO:0006807,GO:0007275,GO:0007399,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009987,GO:0010033,GO:0010721,GO:0010975,GO:0010977,GO:0012505,GO:0016020,GO:0019538,GO:0022008,GO:0030154,GO:0030166,GO:0031090,GO:0031344,GO:0031345,GO:0031984,GO:0032101,GO:0032102,GO:0032501,GO:0032502,GO:0034097,GO:0034645,GO:0042221,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0045595,GO:0045596,GO:0045664,GO:0045665,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048679,GO:0048681,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050767,GO:0050768,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051093,GO:0051128,GO:0051129,GO:0051239,GO:0051241,GO:0051960,GO:0051961,GO:0060284,GO:0065007,GO:0070555,GO:0070570,GO:0070571,GO:0071704,GO:0080134,GO:0080135,GO:0098588,GO:0098791,GO:0120035,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1903034,GO:1903035,GO:2000026	-	ko:K20891	-	-	-	-	ko00000,ko01000,ko01003	-	GT14	-	Branch
g20932	4081.Solyc05g053590.2.1	0.0	2608.0	COG1131@1|root,KOG0065@2759|Eukaryota,37P62@33090|Viridiplantae,3GB0P@35493|Streptophyta	35493|Streptophyta	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	-	GO:0000302,GO:0001101,GO:0002229,GO:0002239,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006855,GO:0006869,GO:0006950,GO:0006952,GO:0006979,GO:0008150,GO:0009605,GO:0009607,GO:0009719,GO:0009723,GO:0009725,GO:0009751,GO:0009753,GO:0010033,GO:0010035,GO:0010193,GO:0010876,GO:0014070,GO:0015399,GO:0015405,GO:0015692,GO:0015711,GO:0015718,GO:0015849,GO:0015850,GO:0015893,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0030001,GO:0031224,GO:0033036,GO:0042221,GO:0042493,GO:0042623,GO:0042626,GO:0043207,GO:0043492,GO:0044425,GO:0044464,GO:0046677,GO:0046864,GO:0046865,GO:0046942,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0051707,GO:0055085,GO:0071702,GO:0071944,GO:0080168,GO:0098542,GO:1901700	-	-	-	-	-	-	-	-	-	-	ABC2_membrane,ABC_tran,ABC_trans_N,PDR_assoc
g21193	4081.Solyc05g055430.2.1	3.59e-140	399.0	2CN26@1|root,2QTF3@2759|Eukaryota,37NMJ@33090|Viridiplantae,3G7JN@35493|Streptophyta,44CTS@71274|asterids	35493|Streptophyta	S	Protein of unknown function (DUF1997)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1997
g21207	4113.PGSC0003DMT400060086	0.0	906.0	KOG2085@1|root,KOG2085@2759|Eukaryota,37HSY@33090|Viridiplantae,3GF6B@35493|Streptophyta,44FFK@71274|asterids	35493|Streptophyta	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	-	GO:0000159,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0008150,GO:0008287,GO:0019220,GO:0019222,GO:0031323,GO:0032991,GO:0042325,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051174,GO:0065007,GO:1902494,GO:1903293	-	ko:K11584	ko03015,ko04071,ko04113,ko04114,ko04151,ko04152,ko04261,ko04728,ko05165,map03015,map04071,map04113,map04114,map04151,map04152,map04261,map04728,map05165	-	-	-	ko00000,ko00001,ko01009,ko03036	-	-	-	B56
g21209	4113.PGSC0003DMT400060084	0.0	1009.0	28IZG@1|root,2QRB8@2759|Eukaryota,37KS8@33090|Viridiplantae,3GBDF@35493|Streptophyta,44P9A@71274|asterids	35493|Streptophyta	S	Nodulin-like	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1,Nodulin-like
g21291	4113.PGSC0003DMT400059985	2.36e-210	585.0	COG0106@1|root,KOG3055@2759|Eukaryota,37JVT@33090|Viridiplantae,3GCV3@35493|Streptophyta,44IHG@71274|asterids	35493|Streptophyta	E	1-(5-phosphoribosyl)-5- (5- phosphoribosylamino)methylideneamino imidazole-4-carboxamide isomerase, chloroplastic-like	-	GO:0000105,GO:0000162,GO:0003674,GO:0003824,GO:0003949,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006547,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009987,GO:0016053,GO:0016853,GO:0016860,GO:0016861,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042401,GO:0042430,GO:0042435,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046219,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	5.3.1.16	ko:K01814	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04640	RC00945	ko00000,ko00001,ko00002,ko01000	-	-	-	His_biosynth
g21315	4081.Solyc05g056330.2.1	1.08e-283	776.0	KOG4585@1|root,KOG4585@2759|Eukaryota,37TBZ@33090|Viridiplantae,3G7VT@35493|Streptophyta,44IRX@71274|asterids	35493|Streptophyta	L	Plant transposon protein	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_4
g21317	4081.Solyc05g056350.2.1	0.0	1154.0	KOG2489@1|root,KOG2489@2759|Eukaryota,37PG3@33090|Viridiplantae,3GAXY@35493|Streptophyta,44FDI@71274|asterids	35493|Streptophyta	S	Cleft lip and palate transmembrane protein 1 (CLPTM1)	-	-	-	-	-	-	-	-	-	-	-	-	CLPTM1
g21342	4081.Solyc05g056560.2.1	2.11e-132	375.0	KOG4067@1|root,KOG4067@2759|Eukaryota,37Q79@33090|Viridiplantae,3GCK1@35493|Streptophyta,44GFJ@71274|asterids	35493|Streptophyta	S	Protein of unknown function (DUF775)	-	-	-	-	-	-	-	-	-	-	-	-	DUF775
g21367	3694.POPTR_0011s02020.1	5.98e-123	375.0	COG0666@1|root,KOG0504@2759|Eukaryota,37T9Q@33090|Viridiplantae,3GF4J@35493|Streptophyta	35493|Streptophyta	L	ankyrin repeat-containing protein	-	-	-	-	-	-	-	-	-	-	-	-	Ank_2,PGG
g21467	4081.Solyc05g016030.2.1	0.0	1190.0	COG5273@1|root,KOG1311@2759|Eukaryota,37IQN@33090|Viridiplantae,3G7QN@35493|Streptophyta,44GXR@71274|asterids	35493|Streptophyta	S	DHHC palmitoyltransferase	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	2.3.1.225	ko:K20027	-	-	-	-	ko00000,ko01000,ko04131	-	-	-	DHHC
g21644	4096.XP_009758438.1	0.0	4119.0	KOG1825@1|root,KOG1825@2759|Eukaryota,37N4R@33090|Viridiplantae,3GBY0@35493|Streptophyta,44RX3@71274|asterids	35493|Streptophyta	S	Protein furry homolog-like	-	-	-	-	-	-	-	-	-	-	-	-	MOR2-PAG1_C,MOR2-PAG1_N,MOR2-PAG1_mid
g22200	4113.PGSC0003DMT400052895	0.0	1867.0	COG5190@1|root,KOG0323@2759|Eukaryota,37HKK@33090|Viridiplantae,3GAG1@35493|Streptophyta,44CYK@71274|asterids	35493|Streptophyta	K	catalytic domain of ctd-like phosphatases	-	GO:0000428,GO:0003674,GO:0003824,GO:0004721,GO:0004722,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006355,GO:0006357,GO:0006464,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006970,GO:0008022,GO:0008150,GO:0008152,GO:0008420,GO:0009628,GO:0009651,GO:0009787,GO:0009788,GO:0009889,GO:0009966,GO:0009968,GO:0009987,GO:0010468,GO:0010556,GO:0010646,GO:0010648,GO:0016311,GO:0016591,GO:0016787,GO:0016788,GO:0016791,GO:0019219,GO:0019222,GO:0019538,GO:0023051,GO:0023057,GO:0030880,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032991,GO:0036211,GO:0042578,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0055029,GO:0060255,GO:0061695,GO:0065007,GO:0070013,GO:0070940,GO:0071704,GO:0080090,GO:0140096,GO:1901419,GO:1901420,GO:1901564,GO:1902494,GO:1903506,GO:1905957,GO:1905958,GO:1990234,GO:2000112,GO:2001141	3.1.3.16	ko:K18999	-	-	-	-	ko00000,ko01000,ko01009,ko03021	-	-	-	BRCT,NIF,PTCB-BRCT
g22281	4081.Solyc03g062650.2.1	0.0	3749.0	COG5543@1|root,KOG1810@2759|Eukaryota,37J97@33090|Viridiplantae,3GCNV@35493|Streptophyta,44N98@71274|asterids	35493|Streptophyta	D	Putative death-receptor fusion protein (DUF2428)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2428
g22348	4081.Solyc12g036330.1.1	0.0	1194.0	COG0515@1|root,KOG1187@2759|Eukaryota,37HHN@33090|Viridiplantae,3G8M3@35493|Streptophyta,44T3J@71274|asterids	35493|Streptophyta	T	Protein kinase domain	-	GO:0000003,GO:0001101,GO:0003006,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007154,GO:0007165,GO:0007166,GO:0007275,GO:0008150,GO:0008152,GO:0009314,GO:0009414,GO:0009415,GO:0009416,GO:0009605,GO:0009628,GO:0009648,GO:0009719,GO:0009725,GO:0009737,GO:0009791,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010228,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0022414,GO:0023052,GO:0031668,GO:0032501,GO:0032502,GO:0032870,GO:0033554,GO:0033993,GO:0036211,GO:0042221,GO:0042631,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0048573,GO:0048608,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0061458,GO:0065007,GO:0070887,GO:0071214,GO:0071215,GO:0071229,GO:0071310,GO:0071396,GO:0071462,GO:0071495,GO:0071496,GO:0071704,GO:0071944,GO:0097305,GO:0097306,GO:0104004,GO:0140096,GO:1901564,GO:1901700,GO:1901701	2.7.11.1	ko:K04733	ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	GUB_WAK_bind,Pkinase,Pkinase_Tyr,WAK_assoc
g22781	4113.PGSC0003DMT400083884	0.0	2563.0	COG1132@1|root,KOG0054@2759|Eukaryota,37PPY@33090|Viridiplantae,3GB00@35493|Streptophyta,44HZM@71274|asterids	35493|Streptophyta	Q	ABC transporter	-	GO:0000325,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0008150,GO:0015399,GO:0015405,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0031090,GO:0042623,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0098588,GO:0098805	-	ko:K05666,ko:K05670	ko01523,ko01524,ko02010,ko04976,map01523,map01524,map02010,map04976	-	-	-	ko00000,ko00001,ko02000	3.A.1.208,3.A.1.208.2	-	-	ABC_membrane,ABC_tran
g22851	4081.Solyc12g044880.1.1	0.0	1696.0	COG1874@1|root,KOG0496@2759|Eukaryota,37SJF@33090|Viridiplantae,3GB4F@35493|Streptophyta,44RJX@71274|asterids	35493|Streptophyta	G	Galactose binding lectin domain	-	GO:0003674,GO:0003824,GO:0004553,GO:0004565,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0015925,GO:0016787,GO:0016798,GO:0030312,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	Gal_Lectin,Glyco_hydro_35
g22941	4113.PGSC0003DMT400036578	8.95e-247	681.0	KOG1571@1|root,KOG1571@2759|Eukaryota,37KDI@33090|Viridiplantae,3GGNS@35493|Streptophyta,44GIZ@71274|asterids	35493|Streptophyta	O	ubiquitin ligase	-	GO:0000266,GO:0001558,GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005777,GO:0006464,GO:0006807,GO:0006919,GO:0006996,GO:0007005,GO:0008150,GO:0008152,GO:0009507,GO:0009526,GO:0009536,GO:0009893,GO:0009941,GO:0009966,GO:0009967,GO:0009987,GO:0010604,GO:0010646,GO:0010647,GO:0010941,GO:0010942,GO:0010950,GO:0010952,GO:0016020,GO:0016021,GO:0016043,GO:0016567,GO:0016740,GO:0019222,GO:0019538,GO:0019787,GO:0019867,GO:0023051,GO:0023056,GO:0030162,GO:0030308,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031306,GO:0031307,GO:0031323,GO:0031325,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0032268,GO:0032270,GO:0032446,GO:0032592,GO:0036211,GO:0040008,GO:0042579,GO:0042802,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043085,GO:0043122,GO:0043123,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043280,GO:0043281,GO:0043412,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0045862,GO:0045926,GO:0048285,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0050789,GO:0050790,GO:0050794,GO:0051128,GO:0051171,GO:0051173,GO:0051179,GO:0051246,GO:0051247,GO:0051336,GO:0051345,GO:0051640,GO:0051641,GO:0051646,GO:0052547,GO:0052548,GO:0060255,GO:0065007,GO:0065009,GO:0070647,GO:0071704,GO:0071840,GO:0080090,GO:0098573,GO:0098588,GO:0098805,GO:0140096,GO:1901564,GO:1902531,GO:1902533,GO:2000116,GO:2001056	2.3.2.27	ko:K15688	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	GIDE,zf-C3HC4_3
g22978	4081.Solyc12g049590.1.1	0.0	3128.0	COG5253@1|root,KOG0230@2759|Eukaryota,37N2W@33090|Viridiplantae,3GFC0@35493|Streptophyta,44I5F@71274|asterids	35493|Streptophyta	T	Protein present in Fab1, YOTB, Vac1, and EEA1	-	GO:0000285,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0003824,GO:0005488,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005768,GO:0005773,GO:0005774,GO:0005942,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0006810,GO:0006996,GO:0007033,GO:0007275,GO:0008150,GO:0008152,GO:0008289,GO:0009555,GO:0009987,GO:0010008,GO:0010118,GO:0010256,GO:0012505,GO:0016020,GO:0016043,GO:0016192,GO:0016197,GO:0016301,GO:0016307,GO:0016310,GO:0016482,GO:0016740,GO:0016772,GO:0016773,GO:0019637,GO:0019898,GO:0030258,GO:0031090,GO:0031410,GO:0031982,GO:0032266,GO:0032501,GO:0032502,GO:0032991,GO:0035032,GO:0035091,GO:0042147,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044255,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044437,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0046486,GO:0046488,GO:0046834,GO:0046854,GO:0046907,GO:0048229,GO:0048856,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0061695,GO:0070772,GO:0071704,GO:0071840,GO:0090332,GO:0097708,GO:0098588,GO:0098796,GO:0098805,GO:0098852,GO:1901981,GO:1902494,GO:1990234	2.7.1.150	ko:K00921	ko00562,ko04070,ko04145,ko04810,map00562,map04070,map04145,map04810	-	R05802,R10951	RC00002,RC00078	ko00000,ko00001,ko01000,ko04131	-	-	-	Cpn60_TCP1,FYVE,PIP5K
g23388	4113.PGSC0003DMT400039939	1.35e-67	240.0	28JAF@1|root,2QRPA@2759|Eukaryota,37NZM@33090|Viridiplantae,3G7DS@35493|Streptophyta,44PPU@71274|asterids	35493|Streptophyta	S	Leucine-rich repeats, outliers	-	-	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_8
g23455	4113.PGSC0003DMT400075619	0.0	1739.0	KOG2071@1|root,KOG2071@2759|Eukaryota,37K6M@33090|Viridiplantae,3G7KV@35493|Streptophyta,44DAM@71274|asterids	35493|Streptophyta	A	RPR	-	GO:0000993,GO:0001098,GO:0001099,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005849,GO:0006139,GO:0006351,GO:0006353,GO:0006366,GO:0006369,GO:0006378,GO:0006379,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009909,GO:0009911,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0018130,GO:0019438,GO:0019899,GO:0031123,GO:0031124,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043631,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044877,GO:0046483,GO:0048518,GO:0048580,GO:0048582,GO:0048831,GO:0050789,GO:0050793,GO:0051094,GO:0051239,GO:0051240,GO:0065007,GO:0070013,GO:0070063,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:2000026,GO:2000241,GO:2000243	-	ko:K14400	ko03015,map03015	-	-	-	ko00000,ko00001,ko03019,ko03021	-	-	-	CTD_bind
g23474	4113.PGSC0003DMT400075376	0.0	1050.0	2CMH1@1|root,2QQBP@2759|Eukaryota,37KZM@33090|Viridiplantae,3GBDB@35493|Streptophyta,44G1U@71274|asterids	35493|Streptophyta	S	Domain of unknown function (DUF4220)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4220,DUF594
