## Sat May 10 03:19:32 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_kkvw72lo --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_kkvw72lo --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_kkvw72lo/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
g12484	4081.Solyc03g005170.2.1	0.0	1790.0	28NN1@1|root,2QV7S@2759|Eukaryota,37M97@33090|Viridiplantae,3GXD0@35493|Streptophyta,44NUM@71274|asterids	35493|Streptophyta	S	TPL-binding domain in jasmonate signalling	-	GO:0000003,GO:0000118,GO:0000122,GO:0000228,GO:0000785,GO:0000790,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003824,GO:0004386,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005700,GO:0006323,GO:0006325,GO:0006338,GO:0006355,GO:0006357,GO:0006996,GO:0007063,GO:0007276,GO:0007283,GO:0008150,GO:0008270,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010564,GO:0010605,GO:0010629,GO:0010639,GO:0010948,GO:0016043,GO:0016462,GO:0016581,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017053,GO:0017111,GO:0019219,GO:0019222,GO:0019953,GO:0022414,GO:0030261,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031491,GO:0031974,GO:0031981,GO:0032501,GO:0032504,GO:0032879,GO:0032880,GO:0032991,GO:0033043,GO:0033044,GO:0033045,GO:0033046,GO:0034728,GO:0035327,GO:0042623,GO:0042766,GO:0043044,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043933,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0044703,GO:0044877,GO:0045786,GO:0045875,GO:0045892,GO:0045934,GO:0046872,GO:0046914,GO:0048232,GO:0048519,GO:0048523,GO:0048609,GO:0050789,GO:0050794,GO:0051098,GO:0051101,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051276,GO:0051312,GO:0051704,GO:0051726,GO:0051983,GO:0051985,GO:0060255,GO:0060341,GO:0065007,GO:0065009,GO:0070013,GO:0070603,GO:0070615,GO:0071103,GO:0071824,GO:0071840,GO:0071922,GO:0071923,GO:0080090,GO:0090545,GO:0090568,GO:0097159,GO:1901363,GO:1902494,GO:1902679,GO:1903506,GO:1903507,GO:1903827,GO:1903828,GO:1904949,GO:1905634,GO:2000112,GO:2000113,GO:2001141,GO:2001251	-	-	-	-	-	-	-	-	-	-	Jas,PHD
g12855	4081.Solyc04g071730.2.1	1.47e-199	556.0	KOG3894@1|root,KOG3894@2759|Eukaryota,37NQG@33090|Viridiplantae,3GDIY@35493|Streptophyta,44FZH@71274|asterids	35493|Streptophyta	U	Syntaxin-81-like	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006810,GO:0006888,GO:0006890,GO:0008150,GO:0012505,GO:0016020,GO:0016192,GO:0031201,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0046907,GO:0048193,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0098796	-	ko:K08492	ko04130,ko04145,map04130,map04145	-	-	-	ko00000,ko00001,ko04131	-	-	-	Syntaxin-18_N
g12861	4113.PGSC0003DMT400045846	8.99e-252	712.0	KOG0167@1|root,KOG0167@2759|Eukaryota,37M14@33090|Viridiplantae,3GE80@35493|Streptophyta,44QT5@71274|asterids	35493|Streptophyta	S	Modified RING finger domain	-	-	-	-	-	-	-	-	-	-	-	-	KAP,U-box
g13248	4113.PGSC0003DMT400048290	7.99e-196	552.0	2CNAM@1|root,2QUUI@2759|Eukaryota,37KBX@33090|Viridiplantae,3GAN7@35493|Streptophyta,44CB3@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
g14138	4155.Migut.L00042.1.p	4.33e-55	196.0	COG5059@1|root,KOG0242@2759|Eukaryota,37KAA@33090|Viridiplantae,3GB2J@35493|Streptophyta,44GCI@71274|asterids	35493|Streptophyta	Z	Kinesin motor domain	-	GO:0000226,GO:0000278,GO:0000280,GO:0000775,GO:0003674,GO:0003774,GO:0003777,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005694,GO:0005856,GO:0005871,GO:0005875,GO:0005911,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0007049,GO:0007051,GO:0007052,GO:0008150,GO:0009506,GO:0009987,GO:0015630,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022402,GO:0022607,GO:0030054,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043515,GO:0044085,GO:0044422,GO:0044424,GO:0044427,GO:0044430,GO:0044446,GO:0044464,GO:0044877,GO:0048285,GO:0051225,GO:0055044,GO:0070925,GO:0071840,GO:0090307,GO:0098687,GO:0140014,GO:1902850,GO:1903047	-	ko:K11498	-	-	-	-	ko00000,ko01009,ko03036	-	-	-	DUF3490,Kinesin
g14711	4113.PGSC0003DMT400058304	0.0	1132.0	KOG1922@1|root,KOG1922@2759|Eukaryota,37ISN@33090|Viridiplantae,3GEXN@35493|Streptophyta,44IVT@71274|asterids	35493|Streptophyta	TZ	Belongs to the formin-like family	-	GO:0000902,GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005522,GO:0005575,GO:0005623,GO:0005886,GO:0005911,GO:0006996,GO:0007010,GO:0007015,GO:0008064,GO:0008092,GO:0008150,GO:0009653,GO:0009826,GO:0009932,GO:0009987,GO:0010638,GO:0016020,GO:0016043,GO:0016049,GO:0030029,GO:0030036,GO:0030054,GO:0030832,GO:0030833,GO:0030838,GO:0031334,GO:0032271,GO:0032273,GO:0032502,GO:0032535,GO:0032956,GO:0032970,GO:0032989,GO:0033043,GO:0040007,GO:0043254,GO:0044087,GO:0044089,GO:0044464,GO:0044877,GO:0045010,GO:0048518,GO:0048522,GO:0048589,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051015,GO:0051128,GO:0051130,GO:0051493,GO:0051495,GO:0060560,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0090066,GO:0097435,GO:0110053,GO:1902903,GO:1902905	-	-	-	-	-	-	-	-	-	-	FH2
g14748	4098.XP_009596589.1	6.13e-156	456.0	2CVAA@1|root,2RRMF@2759|Eukaryota,385ZW@33090|Viridiplantae,3GTXS@35493|Streptophyta,44TKN@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DBD_Tnp_Mut
g14754	4113.PGSC0003DMT400058295	0.0	2022.0	COG4581@1|root,KOG0947@2759|Eukaryota,37IIE@33090|Viridiplantae,3GFBW@35493|Streptophyta,44HUY@71274|asterids	35493|Streptophyta	A	DSHCT	-	GO:0000003,GO:0000373,GO:0000375,GO:0000377,GO:0003006,GO:0003674,GO:0003676,GO:0003723,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0006810,GO:0007275,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0008380,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009790,GO:0009791,GO:0009793,GO:0009892,GO:0009987,GO:0010154,GO:0010467,GO:0010468,GO:0010494,GO:0010496,GO:0010497,GO:0010501,GO:0010605,GO:0010608,GO:0010629,GO:0016070,GO:0016071,GO:0016441,GO:0016458,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019222,GO:0022414,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032991,GO:0034641,GO:0035770,GO:0036464,GO:0040029,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0048316,GO:0048519,GO:0048608,GO:0048731,GO:0048856,GO:0050789,GO:0051179,GO:0051234,GO:0060255,GO:0061458,GO:0065007,GO:0070013,GO:0070035,GO:0071704,GO:0090304,GO:0097159,GO:0140098,GO:1901360,GO:1901363,GO:1990904	-	-	-	-	-	-	-	-	-	-	DEAD,DSHCT,Helicase_C
g15206	4113.PGSC0003DMT400037089	0.0	942.0	KOG2458@1|root,KOG2458@2759|Eukaryota,37P4A@33090|Viridiplantae,3GDAW@35493|Streptophyta,44I2P@71274|asterids	35493|Streptophyta	S	Putative lipopolysaccharide-modifying enzyme.	-	-	-	ko:K13667	ko00514,map00514	-	R09315	-	ko00000,ko00001,ko01000,ko01003	-	GT90	-	Glyco_transf_90
g15425	4098.XP_009607726.1	0.0	2149.0	28IFB@1|root,2QQS5@2759|Eukaryota,37IXM@33090|Viridiplantae,3GEE7@35493|Streptophyta,44DPU@71274|asterids	35493|Streptophyta	S	gamma-irradiation and mitomycin c induced	-	GO:0000724,GO:0000725,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360	-	-	-	-	-	-	-	-	-	-	HATPase_c_3
g15432	4113.PGSC0003DMT400023467	1.25e-270	748.0	28I9P@1|root,2QQK3@2759|Eukaryota,37QG4@33090|Viridiplantae,3GG0B@35493|Streptophyta,44F6K@71274|asterids	35493|Streptophyta	S	Protein of unknown function (DUF4005)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4005,IQ
g15437	4113.PGSC0003DMT400047727	0.0	1414.0	28KU2@1|root,2QTAA@2759|Eukaryota,37Q6Z@33090|Viridiplantae,3G7YT@35493|Streptophyta,44GQH@71274|asterids	35493|Streptophyta	-	-	-	-	-	ko:K10352	ko04530,map04530	-	-	-	ko00000,ko00001,ko04147,ko04812	-	-	-	-
g15460	4113.PGSC0003DMT400047707	0.0	947.0	KOG2207@1|root,KOG2207@2759|Eukaryota,37KF7@33090|Viridiplantae,3GDZX@35493|Streptophyta,44E0X@71274|asterids	35493|Streptophyta	L	Mut7-C RNAse domain	-	-	-	ko:K09122	-	-	-	-	ko00000	-	-	-	DNA_pol_A_exo1,Mut7-C
g15580	4113.PGSC0003DMT400008145	1.93e-265	781.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37SBU@33090|Viridiplantae,3G95N@35493|Streptophyta,44ECU@71274|asterids	35493|Streptophyta	S	Pentatricopeptide repeat-containing protein	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	PPR,PPR_2,PPR_3
g15974	4113.PGSC0003DMT400039211	0.0	1831.0	COG0470@1|root,KOG0989@2759|Eukaryota,37M5Q@33090|Viridiplantae,3GCGW@35493|Streptophyta,44FNV@71274|asterids	35493|Streptophyta	L	DNA polymerase III, delta subunit	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005657,GO:0005663,GO:0005694,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360,GO:1901576	-	-	-	-	-	-	-	-	-	-	DNA_pol3_delta2,DNA_pol3_gamma3
g16085	4113.PGSC0003DMT400046630	5.4e-183	513.0	KOG4657@1|root,KOG4657@2759|Eukaryota,37SU4@33090|Viridiplantae,3GEA0@35493|Streptophyta,44HH1@71274|asterids	35493|Streptophyta	S	Chromosome segregation protein Spc25	-	-	-	ko:K11550	-	-	-	-	ko00000,ko03036	-	-	-	Spindle_Spc25
g16429	4081.Solyc03g115780.1.1	6.78e-307	843.0	2CM9J@1|root,2QPPQ@2759|Eukaryota,37T7F@33090|Viridiplantae,3GGJ2@35493|Streptophyta,44CHJ@71274|asterids	35493|Streptophyta	L	EXOIII	-	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008408,GO:0009380,GO:0009987,GO:0016020,GO:0016787,GO:0016788,GO:0030312,GO:0032991,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0071944,GO:0090304,GO:0090305,GO:1901360,GO:1902494,GO:1905347,GO:1905348,GO:1990391	-	-	-	-	-	-	-	-	-	-	RNase_T
g16521	4113.PGSC0003DMT400001722	0.0	1181.0	28NY4@1|root,2QVII@2759|Eukaryota,37HZD@33090|Viridiplantae,3G8GA@35493|Streptophyta,44S7D@71274|asterids	35493|Streptophyta	U	PhoX homologous domain, present in p47phox and p40phox.	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0006810,GO:0008104,GO:0008150,GO:0010008,GO:0012505,GO:0015031,GO:0015833,GO:0016020,GO:0031090,GO:0031410,GO:0031982,GO:0033036,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0044422,GO:0044424,GO:0044433,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0097708,GO:0098588,GO:0098805	-	-	-	-	-	-	-	-	-	-	PX
g16535	4081.Solyc03g117010.2.1	0.0	1253.0	KOG1525@1|root,KOG1525@2759|Eukaryota,37MAF@33090|Viridiplantae,3GB87@35493|Streptophyta,44UQY@71274|asterids	35493|Streptophyta	D	BEST Arabidopsis thaliana protein match is	-	-	-	-	-	-	-	-	-	-	-	-	-
g16624	4081.Solyc03g117820.1.1	1.89e-264	728.0	28MBI@1|root,2QTUY@2759|Eukaryota,37HN4@33090|Viridiplantae,3GFTB@35493|Streptophyta,44DD0@71274|asterids	35493|Streptophyta	S	Transcriptional regulator of RNA polII, SAGA, subunit	-	-	-	-	-	-	-	-	-	-	-	-	SAGA-Tad1
g16817	4081.Solyc03g119780.2.1	0.0	2605.0	KOG1932@1|root,KOG1932@2759|Eukaryota,37IZ8@33090|Viridiplantae,3GF08@35493|Streptophyta,44F7X@71274|asterids	35493|Streptophyta	K	Transcription initiation factor TFIID subunit	-	GO:0000428,GO:0000988,GO:0000989,GO:0001067,GO:0001076,GO:0001129,GO:0001132,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0005669,GO:0005911,GO:0006139,GO:0006351,GO:0006352,GO:0006355,GO:0006357,GO:0006366,GO:0006367,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009506,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016043,GO:0016070,GO:0016591,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0022607,GO:0030054,GO:0030880,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043565,GO:0043933,GO:0044085,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044798,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051123,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0055029,GO:0055044,GO:0060255,GO:0061695,GO:0065003,GO:0065004,GO:0065007,GO:0070013,GO:0070897,GO:0071704,GO:0071824,GO:0071840,GO:0080090,GO:0090304,GO:0090575,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902494,GO:1902680,GO:1903506,GO:1903508,GO:1990234,GO:2000112,GO:2001141	-	ko:K03128	ko03022,map03022	-	-	-	ko00000,ko00001,ko01002,ko03021,ko03036	-	-	-	Peptidase_M1
g16952	4081.Solyc03g121020.2.1	0.0	974.0	KOG2478@1|root,KOG2478@2759|Eukaryota,37HQ7@33090|Viridiplantae,3GDDV@35493|Streptophyta,44HRQ@71274|asterids	35493|Streptophyta	K	Paf1	-	-	-	ko:K15174	ko04011,map04011	-	-	-	ko00000,ko00001,ko03021	-	-	-	Paf1
g17000	4096.XP_009758615.1	0.0	1437.0	COG1502@1|root,KOG1329@2759|Eukaryota,37QEU@33090|Viridiplantae,3GDFX@35493|Streptophyta,44C9M@71274|asterids	35493|Streptophyta	I	Phospholipase d	-	GO:0003674,GO:0003824,GO:0004620,GO:0004630,GO:0005575,GO:0005623,GO:0005886,GO:0006629,GO:0006644,GO:0006793,GO:0006796,GO:0006808,GO:0006950,GO:0006970,GO:0006995,GO:0007154,GO:0007275,GO:0008081,GO:0008150,GO:0008152,GO:0009056,GO:0009267,GO:0009395,GO:0009605,GO:0009628,GO:0009791,GO:0009825,GO:0009987,GO:0009991,GO:0016020,GO:0016036,GO:0016042,GO:0016049,GO:0016298,GO:0016787,GO:0016788,GO:0019637,GO:0022622,GO:0031667,GO:0031668,GO:0031669,GO:0032501,GO:0032502,GO:0033554,GO:0040007,GO:0042578,GO:0042594,GO:0043562,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044464,GO:0045848,GO:0046434,GO:0048364,GO:0048518,GO:0048731,GO:0048856,GO:0050789,GO:0050896,GO:0051301,GO:0051365,GO:0051716,GO:0065007,GO:0071496,GO:0071704,GO:0071944,GO:0099402,GO:1901575	3.1.4.4	ko:K01115	ko00564,ko00565,ko01100,ko01110,ko04014,ko04024,ko04071,ko04072,ko04144,ko04666,ko04724,ko04912,ko05231,map00564,map00565,map01100,map01110,map04014,map04024,map04071,map04072,map04144,map04666,map04724,map04912,map05231	-	R01310,R02051,R07385	RC00017,RC00425	ko00000,ko00001,ko01000,ko04131	-	-	-	C2,PLD_C,PLDc
g17060	4098.XP_009625082.1	0.0	1956.0	2CMHJ@1|root,2QQCY@2759|Eukaryota,37IAY@33090|Viridiplantae,3GCKT@35493|Streptophyta,44HYR@71274|asterids	35493|Streptophyta	S	BEST Arabidopsis thaliana protein match is COP1-interacting protein-related (TAIR AT1G72410.1)	-	-	-	-	-	-	-	-	-	-	-	-	-
g17286	4113.PGSC0003DMT400014095	1.21e-103	303.0	KOG3227@1|root,KOG3227@2759|Eukaryota,37SE4@33090|Viridiplantae,3GBE7@35493|Streptophyta,44KT9@71274|asterids	35493|Streptophyta	K	SSXT protein (N-terminal region)	GIF2	GO:0003674,GO:0003712,GO:0003713,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0007275,GO:0008150,GO:0008283,GO:0009889,GO:0009891,GO:0009893,GO:0010556,GO:0010557,GO:0010604,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0045935,GO:0048366,GO:0048367,GO:0048518,GO:0048522,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0099402,GO:0140110,GO:1902680,GO:1903506,GO:1903508,GO:2001141	-	-	-	-	-	-	-	-	-	-	SSXT
g17518	4081.Solyc10g006820.2.1	0.0	2049.0	COG5022@1|root,KOG0160@2759|Eukaryota,37I09@33090|Viridiplantae,3G847@35493|Streptophyta,44QU2@71274|asterids	35493|Streptophyta	Z	Myosin. Large ATPases.	-	GO:0000146,GO:0000166,GO:0000278,GO:0000281,GO:0000302,GO:0000910,GO:0001891,GO:0001931,GO:0003674,GO:0003774,GO:0003779,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005826,GO:0005829,GO:0005856,GO:0005886,GO:0005911,GO:0005938,GO:0006928,GO:0006935,GO:0006950,GO:0006970,GO:0006971,GO:0006979,GO:0006996,GO:0007010,GO:0007015,GO:0007033,GO:0007049,GO:0007154,GO:0008064,GO:0008092,GO:0008104,GO:0008144,GO:0008150,GO:0008360,GO:0009267,GO:0009506,GO:0009581,GO:0009582,GO:0009605,GO:0009612,GO:0009628,GO:0009636,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010243,GO:0010639,GO:0012505,GO:0014070,GO:0014074,GO:0015629,GO:0016020,GO:0016043,GO:0016050,GO:0016459,GO:0016460,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022402,GO:0022603,GO:0022604,GO:0022607,GO:0030029,GO:0030030,GO:0030031,GO:0030036,GO:0030038,GO:0030048,GO:0030054,GO:0030139,GO:0030554,GO:0030587,GO:0030832,GO:0030833,GO:0030837,GO:0030863,GO:0030864,GO:0030865,GO:0030866,GO:0030898,GO:0031033,GO:0031034,GO:0031152,GO:0031154,GO:0031254,GO:0031268,GO:0031270,GO:0031333,GO:0031410,GO:0031667,GO:0031668,GO:0031669,GO:0031982,GO:0032009,GO:0032060,GO:0032153,GO:0032155,GO:0032271,GO:0032272,GO:0032502,GO:0032535,GO:0032553,GO:0032555,GO:0032559,GO:0032796,GO:0032956,GO:0032970,GO:0032982,GO:0032991,GO:0033036,GO:0033043,GO:0033275,GO:0033298,GO:0033554,GO:0034461,GO:0034622,GO:0035639,GO:0036094,GO:0040011,GO:0042221,GO:0042330,GO:0042493,GO:0042542,GO:0042594,GO:0042623,GO:0042641,GO:0042802,GO:0042803,GO:0042995,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043232,GO:0043254,GO:0043933,GO:0044085,GO:0044087,GO:0044422,GO:0044424,GO:0044425,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044459,GO:0044464,GO:0044764,GO:0044877,GO:0045177,GO:0045179,GO:0045335,GO:0046677,GO:0046683,GO:0046847,GO:0046983,GO:0048519,GO:0048523,GO:0048856,GO:0048870,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0050982,GO:0051015,GO:0051017,GO:0051128,GO:0051129,GO:0051179,GO:0051301,GO:0051493,GO:0051494,GO:0051591,GO:0051606,GO:0051674,GO:0051703,GO:0051704,GO:0051716,GO:0055044,GO:0060327,GO:0060328,GO:0061572,GO:0061640,GO:0065003,GO:0065007,GO:0065008,GO:0070252,GO:0070938,GO:0071496,GO:0071840,GO:0071889,GO:0071944,GO:0090066,GO:0090702,GO:0097159,GO:0097204,GO:0097367,GO:0097435,GO:0097708,GO:0098630,GO:0098743,GO:0099120,GO:0099568,GO:0099738,GO:0110053,GO:0120025,GO:0120031,GO:0120036,GO:1901265,GO:1901363,GO:1901698,GO:1901700,GO:1902903,GO:1902904,GO:1903047,GO:1990753	-	ko:K10357	-	-	-	-	ko00000,ko03019,ko03029,ko04131,ko04812	-	-	-	IQ,Myosin_N,Myosin_head
g17722	4081.Solyc10g008340.2.1	0.0	897.0	2CMAX@1|root,2QPU7@2759|Eukaryota,37KPF@33090|Viridiplantae,3GD8K@35493|Streptophyta,44SMS@71274|asterids	35493|Streptophyta	S	UBA-like domain (DUF1421)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1421
g17969	4113.PGSC0003DMT400026584	3.86e-59	189.0	29TJ0@1|root,2RXGE@2759|Eukaryota,37V44@33090|Viridiplantae,3GHY9@35493|Streptophyta,44T4J@71274|asterids	35493|Streptophyta	S	Remorin, C-terminal region	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0005911,GO:0009506,GO:0016020,GO:0030054,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0055044,GO:0071944	-	-	-	-	-	-	-	-	-	-	Remorin_C,Remorin_N
g18583	4081.Solyc11g013240.1.1	0.0	1276.0	KOG0596@1|root,KOG0596@2759|Eukaryota,37K4V@33090|Viridiplantae,3GEWU@35493|Streptophyta,44N7D@71274|asterids	35493|Streptophyta	T	Protein kinase domain	-	GO:0000228,GO:0000775,GO:0000776,GO:0000777,GO:0000778,GO:0000779,GO:0000780,GO:0000793,GO:0000794,GO:0003674,GO:0003824,GO:0004672,GO:0004712,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005813,GO:0005815,GO:0005856,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0015630,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0031974,GO:0031981,GO:0032991,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044446,GO:0044454,GO:0044464,GO:0070013,GO:0071704,GO:0098687,GO:0140096,GO:1901564	2.7.12.1	ko:K08866	ko04110,ko04111,map04110,map04111	-	-	-	ko00000,ko00001,ko01000,ko01001,ko03036	-	-	-	Pkinase
