## Mon May 19 19:33:23 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_m55g7mdv --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_m55g7mdv --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_m55g7mdv/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
M82_05g051610.2.1	4081.Solyc05g051610.1.1	0.0	1194.0	COG0515@1|root,2QQ92@2759|Eukaryota,37M00@33090|Viridiplantae,3G7XU@35493|Streptophyta,44D55@71274|asterids	35493|Streptophyta	T	Modified RING finger domain	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0009507,GO:0009536,GO:0016020,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0071944	2.7.11.1	ko:K04730	ko04010,ko04064,ko04620,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05169,map04010,map04064,map04620,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05169	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	Pkinase,Pkinase_Tyr,U-box,Usp
M82_01g097710.1.1	4113.PGSC0003DMT400030423	2.76e-23	109.0	2CMJT@1|root,2QQKF@2759|Eukaryota,382WT@33090|Viridiplantae,3GRPJ@35493|Streptophyta,44MJD@71274|asterids	33090|Viridiplantae	S	extensin	-	-	2.7.7.6	ko:K03006	ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169	M00180	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	-
M82_05g052400.3.1	4081.Solyc05g052340.2.1	0.0	1188.0	COG2132@1|root,KOG1263@2759|Eukaryota,37RQW@33090|Viridiplantae,3GBHJ@35493|Streptophyta,44J2G@71274|asterids	35493|Streptophyta	Q	Lignin degradation and detoxification of lignin-derived products	-	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0010035,GO:0010038,GO:0016491,GO:0016722,GO:0042221,GO:0046688,GO:0050896,GO:0055114	1.10.3.2	ko:K05909	-	-	-	-	ko00000,ko01000	-	-	-	Cu-oxidase,Cu-oxidase_2,Cu-oxidase_3
M82_05g053100.3.1	4081.Solyc05g053100.2.1	0.0	1121.0	COG1249@1|root,KOG1335@2759|Eukaryota,37IJR@33090|Viridiplantae,3GEBQ@35493|Streptophyta,44RXT@71274|asterids	35493|Streptophyta	C	Dihydrolipoyl dehydrogenase	-	GO:0003674,GO:0003824,GO:0004148,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0006082,GO:0006084,GO:0006085,GO:0006086,GO:0006090,GO:0006139,GO:0006163,GO:0006164,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009941,GO:0009987,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019752,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0032787,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0035383,GO:0035384,GO:0042221,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044422,GO:0044424,GO:0044428,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046390,GO:0046483,GO:0046685,GO:0050896,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0070013,GO:0071616,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	1.8.1.4	ko:K00382	ko00010,ko00020,ko00260,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00260,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00036,M00307,M00532	R00209,R01221,R01698,R03815,R07618,R08549	RC00004,RC00022,RC00583,RC02742,RC02833,RC02834	br01601,ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Pyr_redox_2,Pyr_redox_dim
M82_05g053150.2.1	4081.Solyc05g053150.1.1	1.22e-159	447.0	COG5147@1|root,KOG0048@2759|Eukaryota,37T91@33090|Viridiplantae,3GD93@35493|Streptophyta,44JG9@71274|asterids	35493|Streptophyta	K	Myb-like DNA-binding domain	-	-	-	ko:K09422	-	-	-	-	ko00000,ko03000	-	-	-	Myb_DNA-binding
M82_05g053200.2.1	4081.Solyc05g053200.1.1	0.0	1542.0	28ITG@1|root,2QR4U@2759|Eukaryota,37P39@33090|Viridiplantae,3GE2D@35493|Streptophyta,44J0I@71274|asterids	35493|Streptophyta	S	MuDR family transposase	-	-	-	-	-	-	-	-	-	-	-	-	DBD_Tnp_Mut,MULE,PB1,SWIM
M82_05g053260.3.1	4081.Solyc05g053260.2.1	0.0	1120.0	28JUI@1|root,2QS8G@2759|Eukaryota,37J88@33090|Viridiplantae,3GE56@35493|Streptophyta,44FJD@71274|asterids	35493|Streptophyta	S	DNA (cytosine-5-)-methyltransferase	DRM3	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006259,GO:0006304,GO:0006305,GO:0006306,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0032259,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0044728,GO:0046483,GO:0071704,GO:0090304,GO:1901360	-	-	-	-	-	-	-	-	-	-	DNA_methylase
M82_05g053600.3.1	4081.Solyc05g053600.2.1	0.0	2775.0	COG1131@1|root,KOG0065@2759|Eukaryota,37P62@33090|Viridiplantae,3GB0P@35493|Streptophyta	35493|Streptophyta	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	-	GO:0000302,GO:0001101,GO:0002229,GO:0002239,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006855,GO:0006869,GO:0006950,GO:0006952,GO:0006979,GO:0008150,GO:0009605,GO:0009607,GO:0009719,GO:0009723,GO:0009725,GO:0009751,GO:0009753,GO:0010033,GO:0010035,GO:0010193,GO:0010876,GO:0014070,GO:0015399,GO:0015405,GO:0015692,GO:0015711,GO:0015718,GO:0015849,GO:0015850,GO:0015893,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0030001,GO:0031224,GO:0033036,GO:0042221,GO:0042493,GO:0042623,GO:0042626,GO:0043207,GO:0043492,GO:0044425,GO:0044464,GO:0046677,GO:0046864,GO:0046865,GO:0046942,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0051707,GO:0055085,GO:0071702,GO:0071944,GO:0080168,GO:0098542,GO:1901700	-	-	-	-	-	-	-	-	-	-	ABC2_membrane,ABC_tran,ABC_trans_N,PDR_assoc
M82_05g054060.3.1	4081.Solyc05g054060.2.1	0.0	946.0	COG4284@1|root,KOG2638@2759|Eukaryota,37JM4@33090|Viridiplantae,3GAB1@35493|Streptophyta,44QFY@71274|asterids	35493|Streptophyta	G	UTP--glucose-1-phosphate uridylyltransferase	UGP	GO:0003674,GO:0003824,GO:0003983,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0005976,GO:0005977,GO:0005984,GO:0005985,GO:0006011,GO:0006073,GO:0006091,GO:0006112,GO:0006139,GO:0006725,GO:0006793,GO:0006807,GO:0006950,GO:0006970,GO:0007154,GO:0007275,GO:0008150,GO:0008152,GO:0009225,GO:0009267,GO:0009311,GO:0009555,GO:0009605,GO:0009628,GO:0009651,GO:0009987,GO:0009991,GO:0010035,GO:0010038,GO:0010941,GO:0010942,GO:0015980,GO:0016020,GO:0016036,GO:0016043,GO:0016740,GO:0016772,GO:0016779,GO:0031667,GO:0031668,GO:0031669,GO:0032501,GO:0032502,GO:0033036,GO:0033037,GO:0033554,GO:0034641,GO:0042221,GO:0042545,GO:0042594,GO:0042995,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044260,GO:0044262,GO:0044264,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0045229,GO:0046483,GO:0046686,GO:0048229,GO:0048518,GO:0048522,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051179,GO:0051641,GO:0051716,GO:0051748,GO:0052386,GO:0052543,GO:0052545,GO:0055086,GO:0055114,GO:0065007,GO:0070569,GO:0070727,GO:0071496,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071944,GO:0090406,GO:0120025,GO:1901135,GO:1901360	2.7.7.9	ko:K00963,ko:K02987	ko00040,ko00052,ko00500,ko00520,ko01100,ko01130,ko03010,map00040,map00052,map00500,map00520,map01100,map01130,map03010	M00129,M00177,M00179,M00361,M00362,M00549	R00289	RC00002	br01610,ko00000,ko00001,ko00002,ko01000,ko03011	-	-	-	UDPGP
M82_05g054520.3.1	4081.Solyc05g054520.2.1	4.28e-277	756.0	COG5029@1|root,KOG0367@2759|Eukaryota,37MPB@33090|Viridiplantae,3G8D1@35493|Streptophyta,44G59@71274|asterids	35493|Streptophyta	O	Prenyltransferase and squalene oxidase repeat	-	GO:0001101,GO:0003674,GO:0003824,GO:0004659,GO:0004661,GO:0004662,GO:0004663,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005953,GO:0005968,GO:0006464,GO:0006807,GO:0006950,GO:0007275,GO:0008150,GO:0008152,GO:0008270,GO:0008284,GO:0008318,GO:0009414,GO:0009415,GO:0009555,GO:0009628,GO:0009719,GO:0009725,GO:0009733,GO:0009737,GO:0009787,GO:0009788,GO:0009889,GO:0009890,GO:0009892,GO:0009966,GO:0009968,GO:0009987,GO:0010033,GO:0010035,GO:0010556,GO:0010558,GO:0010605,GO:0010646,GO:0010648,GO:0016740,GO:0016765,GO:0018342,GO:0018344,GO:0019222,GO:0019538,GO:0022622,GO:0023051,GO:0023057,GO:0032501,GO:0032502,GO:0032991,GO:0033993,GO:0034097,GO:0036211,GO:0042127,GO:0042221,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0045787,GO:0046872,GO:0046914,GO:0048229,GO:0048364,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048585,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051726,GO:0051769,GO:0051771,GO:0060255,GO:0065007,GO:0071704,GO:0097305,GO:0097354,GO:0099402,GO:0140096,GO:1901419,GO:1901420,GO:1901564,GO:1901700,GO:1902494,GO:1905957,GO:1905958,GO:1990234	2.5.1.59	ko:K11713	-	-	-	-	ko00000,ko01000,ko01006	-	-	-	Prenyltrans
M82_05g054680.1.1	4081.Solyc05g054680.1.1	0.0	1192.0	COG0515@1|root,KOG1187@2759|Eukaryota,37MGY@33090|Viridiplantae,3GHNE@35493|Streptophyta,44RZE@71274|asterids	35493|Streptophyta	T	kinase THESEUS 1	-	GO:0002376,GO:0003674,GO:0003824,GO:0004672,GO:0005575,GO:0005623,GO:0005886,GO:0005911,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009506,GO:0009605,GO:0009607,GO:0009620,GO:0009814,GO:0009817,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0030054,GO:0036211,GO:0043170,GO:0043207,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0045087,GO:0046777,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0055044,GO:0071704,GO:0071944,GO:0098542,GO:0140096,GO:1901564	-	-	-	-	-	-	-	-	-	-	Malectin_like,Pkinase_Tyr
M82_05g054890.3.1	4081.Solyc05g054890.2.1	0.0	1453.0	COG1131@1|root,KOG0061@2759|Eukaryota,37IXI@33090|Viridiplantae,3GBA3@35493|Streptophyta,44PKJ@71274|asterids	35493|Streptophyta	Q	ABC-2 type transporter	-	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006725,GO:0006810,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009555,GO:0009605,GO:0009607,GO:0009624,GO:0009653,GO:0009698,GO:0009699,GO:0009987,GO:0010208,GO:0010345,GO:0010927,GO:0015399,GO:0015405,GO:0016020,GO:0016021,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019438,GO:0019748,GO:0022607,GO:0022804,GO:0022857,GO:0030198,GO:0031224,GO:0032501,GO:0032502,GO:0032989,GO:0042623,GO:0042626,GO:0043062,GO:0043207,GO:0043492,GO:0044085,GO:0044237,GO:0044249,GO:0044425,GO:0044464,GO:0044550,GO:0045229,GO:0048229,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0051707,GO:0055085,GO:0071704,GO:0071840,GO:0071944,GO:0085029,GO:1901360,GO:1901362,GO:1901576	-	-	-	-	-	-	-	-	-	-	ABC2_membrane,ABC_tran
M82_05g054930.3.1	4081.Solyc05g054930.2.1	0.0	1703.0	28JBN@1|root,2QRQM@2759|Eukaryota,37MUJ@33090|Viridiplantae,3G73V@35493|Streptophyta,44C3H@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_05g055200.3.1	4081.Solyc05g055200.2.1	0.0	1342.0	COG0542@1|root,KOG1051@2759|Eukaryota,37QWD@33090|Viridiplantae,3G928@35493|Streptophyta,44CRU@71274|asterids	35493|Streptophyta	O	Clp amino terminal domain, pathogenicity island component	-	-	-	ko:K03695	ko04213,map04213	-	-	-	ko00000,ko00001,ko03110	-	-	-	Clp_N
M82_05g056545.1.1	4081.Solyc05g056540.2.1	4.86e-191	537.0	COG1062@1|root,KOG0022@2759|Eukaryota,37MA7@33090|Viridiplantae,3G8YI@35493|Streptophyta,44HM6@71274|asterids	35493|Streptophyta	Q	alcohol dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	ADH_N,ADH_zinc_N
M82_06g005090.3.1	4081.Solyc06g005090.2.1	1.8e-118	341.0	28NHN@1|root,2QV36@2759|Eukaryota,37K79@33090|Viridiplantae,3G7JZ@35493|Streptophyta,44MU9@71274|asterids	35493|Streptophyta	S	LOB domain protein 1	-	-	-	-	-	-	-	-	-	-	-	-	LOB
M82_06g005230.2.1	4113.PGSC0003DMT400025093	0.0	892.0	COG0515@1|root,KOG1187@2759|Eukaryota,37M3Z@33090|Viridiplantae,3GBWT@35493|Streptophyta,44SRU@71274|asterids	35493|Streptophyta	T	Protein kinase domain	-	GO:0000902,GO:0003674,GO:0003824,GO:0004672,GO:0005575,GO:0005623,GO:0005886,GO:0005911,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009506,GO:0009653,GO:0009719,GO:0009725,GO:0009741,GO:0009826,GO:0009987,GO:0010033,GO:0014070,GO:0016020,GO:0016043,GO:0016049,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0030054,GO:0032502,GO:0032989,GO:0033993,GO:0036211,GO:0040007,GO:0042221,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0048589,GO:0048856,GO:0048869,GO:0050896,GO:0055044,GO:0060560,GO:0071704,GO:0071840,GO:0071944,GO:0140096,GO:1901564,GO:1901700	-	-	-	-	-	-	-	-	-	-	Malectin_like,Pkinase_Tyr
M82_06g005990.3.1	4081.Solyc06g005990.2.1	0.0	2679.0	COG4581@1|root,KOG0947@2759|Eukaryota,37QN2@33090|Viridiplantae,3G9CD@35493|Streptophyta,44G33@71274|asterids	35493|Streptophyta	A	helicase	-	GO:0000184,GO:0000288,GO:0000291,GO:0000956,GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005829,GO:0006139,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010035,GO:0010038,GO:0010468,GO:0010605,GO:0010608,GO:0010629,GO:0015672,GO:0016070,GO:0016071,GO:0016441,GO:0016458,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019222,GO:0019439,GO:0030001,GO:0032991,GO:0034427,GO:0034641,GO:0034655,GO:0035864,GO:0040029,GO:0042221,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043928,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0050896,GO:0051179,GO:0051234,GO:0055087,GO:0060255,GO:0065007,GO:0070035,GO:0070478,GO:0071704,GO:0090304,GO:0140098,GO:1901360,GO:1901361,GO:1901575	-	ko:K12599	ko03018,map03018	M00392	-	-	ko00000,ko00001,ko00002,ko01000,ko03019	-	-	-	DEAD,DSHCT,Helicase_C,rRNA_proc-arch
M82_06g007300.2.1	4081.Solyc06g007300.1.1	1.1e-129	399.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37RH1@33090|Viridiplantae,3GGGX@35493|Streptophyta,44P8U@71274|asterids	35493|Streptophyta	S	PPR repeat	-	GO:0000959,GO:0000963,GO:0000966,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004016,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0007275,GO:0008150,GO:0008152,GO:0009451,GO:0009791,GO:0009845,GO:0009975,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0016556,GO:0016787,GO:0016788,GO:0016829,GO:0016849,GO:0032501,GO:0032502,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048856,GO:0071704,GO:0080156,GO:0090304,GO:0090305,GO:0090351,GO:0090615,GO:0097159,GO:0140053,GO:1900864,GO:1901360,GO:1901363	-	ko:K17710,ko:K17964	-	-	-	-	ko00000,ko03016,ko03029	-	-	-	PPR,PPR_1,PPR_2,PPR_3
M82_06g007780.3.1	4081.Solyc06g007780.2.1	0.0	895.0	KOG0116@1|root,KOG0116@2759|Eukaryota,37I0X@33090|Viridiplantae,3G9SX@35493|Streptophyta,44SQ8@71274|asterids	35493|Streptophyta	A	Nuclear transport factor 2 (NTF2) domain	-	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006508,GO:0006807,GO:0006914,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0010494,GO:0016236,GO:0016579,GO:0019538,GO:0032386,GO:0032879,GO:0032991,GO:0034517,GO:0035770,GO:0035973,GO:0036211,GO:0036464,GO:0043021,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043412,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0050789,GO:0050794,GO:0051049,GO:0060341,GO:0060627,GO:0060628,GO:0061912,GO:0061919,GO:0065007,GO:0070646,GO:0070647,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1905538,GO:1990861,GO:1990904	3.6.4.12,3.6.4.13	ko:K17265	-	-	-	-	ko00000,ko01000,ko03019,ko04147	-	-	-	NTF2,RRM_1
M82_06g008090.3.1	4081.Solyc06g008090.2.1	0.0	2694.0	COG5022@1|root,KOG0160@2759|Eukaryota,37P6S@33090|Viridiplantae,3GBJ8@35493|Streptophyta,44RSI@71274|asterids	35493|Streptophyta	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	-	GO:0000146,GO:0000166,GO:0000331,GO:0003674,GO:0003774,GO:0003779,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005856,GO:0006928,GO:0008092,GO:0008144,GO:0008150,GO:0009987,GO:0015629,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0030029,GO:0030048,GO:0030554,GO:0030898,GO:0031410,GO:0031982,GO:0032553,GO:0032555,GO:0032559,GO:0033275,GO:0035639,GO:0036094,GO:0042623,GO:0042641,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043531,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0044877,GO:0051015,GO:0051179,GO:0051234,GO:0051640,GO:0051641,GO:0051656,GO:0070252,GO:0097159,GO:0097367,GO:0097708,GO:0140027,GO:1901265,GO:1901363	-	ko:K10357	-	-	-	-	ko00000,ko03019,ko03029,ko04131,ko04812	-	-	-	DIL,IQ,Myosin_N,Myosin_head
M82_06g008480.2.1	4081.Solyc06g008400.1.1	1.1e-84	278.0	KOG4658@1|root,KOG4658@2759|Eukaryota,37STH@33090|Viridiplantae,3GHSF@35493|Streptophyta,44SQ3@71274|asterids	35493|Streptophyta	T	Belongs to the disease resistance NB-LRR family	-	-	-	-	-	-	-	-	-	-	-	-	Jacalin,NB-ARC
M82_06g008480.2-c3.1	4081.Solyc06g008480.1.1	4.37e-84	275.0	KOG4658@1|root,KOG4658@2759|Eukaryota,37STH@33090|Viridiplantae,3GHSF@35493|Streptophyta,44SQ3@71274|asterids	35493|Streptophyta	T	Belongs to the disease resistance NB-LRR family	-	-	-	-	-	-	-	-	-	-	-	-	Jacalin,NB-ARC
M82_06g008530.2.1	4081.Solyc06g008530.1.1	0.0	2653.0	COG5022@1|root,KOG0160@2759|Eukaryota,37MUF@33090|Viridiplantae,3G8Q6@35493|Streptophyta,44E4X@71274|asterids	35493|Streptophyta	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	-	-	-	ko:K10357	-	-	-	-	ko00000,ko03019,ko03029,ko04131,ko04812	-	-	-	DIL,IQ,Myosin_N,Myosin_head
M82_06g008710.2.1	4081.Solyc06g008710.1.1	0.0	1451.0	COG5647@1|root,KOG2166@2759|Eukaryota,37NXT@33090|Viridiplantae,3GAB6@35493|Streptophyta,44P7X@71274|asterids	35493|Streptophyta	D	Cullin protein neddylation domain	-	-	-	ko:K03347	ko04110,ko04111,ko04114,ko04120,ko04141,ko04310,ko04340,ko04341,ko04350,ko04710,ko05168,ko05200,map04110,map04111,map04114,map04120,map04141,map04310,map04340,map04341,map04350,map04710,map05168,map05200	M00379,M00380,M00381,M00382,M00387,M00407,M00411	-	-	ko00000,ko00001,ko00002,ko04121	-	-	-	Cullin,Cullin_Nedd8
M82_06g008960.3.1	4081.Solyc06g008960.2.1	0.0	2633.0	2CMQ1@1|root,2QRBB@2759|Eukaryota,37HFC@33090|Viridiplantae,3G7M6@35493|Streptophyta,44PN3@71274|asterids	35493|Streptophyta	S	mediator of RNA polymerase II transcription subunit	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006725,GO:0008150,GO:0008152,GO:0009698,GO:0009987,GO:0016020,GO:0016592,GO:0019222,GO:0019748,GO:0031323,GO:0031974,GO:0031981,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043455,GO:0044237,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0050789,GO:0050794,GO:0065007,GO:0070013,GO:0071704,GO:1901360,GO:2000762	-	-	-	-	-	-	-	-	-	-	-
M82_06g008970.3.1	4081.Solyc06g008970.2.1	0.0	1517.0	COG1199@1|root,KOG1131@2759|Eukaryota,37KDD@33090|Viridiplantae,3GGTH@35493|Streptophyta,44CYX@71274|asterids	35493|Streptophyta	KL	Helical and beta-bridge domain	-	GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009266,GO:0009314,GO:0009408,GO:0009411,GO:0009416,GO:0009628,GO:0009987,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360	3.6.4.12	ko:K10844	ko03022,ko03420,map03022,map03420	M00290	-	-	ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	DEAD_2,HBB,Helicase_C_2
M82_06g030540.3.1	4081.Solyc06g030530.2.1	9.48e-177	500.0	2DZV1@1|root,2S7BK@2759|Eukaryota,37WUP@33090|Viridiplantae,3GKRT@35493|Streptophyta,44T5G@71274|asterids	35493|Streptophyta	S	isoform X1	-	-	-	-	-	-	-	-	-	-	-	-	WIYLD
M82_06g033920.1.1	4081.Solyc06g033920.1.1	1.76e-286	819.0	COG4886@1|root,KOG0619@2759|Eukaryota,3881Q@33090|Viridiplantae,3GW54@35493|Streptophyta,44S05@71274|asterids	35493|Streptophyta	S	Conserved gene of	-	-	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_6,LRR_8
M82_06g035700.1.1	4081.Solyc06g035700.1.1	4.49e-125	356.0	28PHQ@1|root,2S24Z@2759|Eukaryota,37V5X@33090|Viridiplantae,3GJZ5@35493|Streptophyta,44PIM@71274|asterids	35493|Streptophyta	K	Transcription factor	-	-	-	-	-	-	-	-	-	-	-	-	AP2
