## Sat May 10 03:14:27 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_a8n94ccl --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_a8n94ccl --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_a8n94ccl/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
g15652	4081.Solyc03g097580.2.1	1.06e-187	525.0	KOG1623@1|root,KOG1623@2759|Eukaryota,37KKX@33090|Viridiplantae,3G8PG@35493|Streptophyta,44PTR@71274|asterids	35493|Streptophyta	U	Mediates both low-affinity uptake and efflux of sugar across the membrane	-	GO:0000041,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006825,GO:0008150,GO:0008515,GO:0008643,GO:0015144,GO:0015154,GO:0015157,GO:0015766,GO:0015770,GO:0015772,GO:0016020,GO:0016021,GO:0022857,GO:0030001,GO:0031224,GO:0031226,GO:0034219,GO:0044425,GO:0044459,GO:0044464,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944	-	ko:K15382	-	-	-	-	ko00000,ko02000	9.A.58.1	-	-	MtN3_slv
g15687	4081.Solyc11g020320.1.1	2.25e-97	296.0	COG5068@1|root,KOG0014@2759|Eukaryota,37WBM@33090|Viridiplantae,3GK6I@35493|Streptophyta,44T64@71274|asterids	35493|Streptophyta	K	Agamous-like MADS-box protein	-	-	-	-	-	-	-	-	-	-	-	-	SRF-TF
g16130	4113.PGSC0003DMT400046598	2.06e-165	470.0	28K3S@1|root,2QUGD@2759|Eukaryota,37IAF@33090|Viridiplantae,3G93R@35493|Streptophyta,44K0P@71274|asterids	35493|Streptophyta	B	Dof domain, zinc finger	-	GO:0000003,GO:0003006,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0007275,GO:0008150,GO:0009790,GO:0009791,GO:0009793,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0010065,GO:0010067,GO:0010087,GO:0010154,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0022414,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0048316,GO:0048507,GO:0048508,GO:0048518,GO:0048522,GO:0048608,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0061458,GO:0065007,GO:0080090,GO:0140110,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	zf-Dof
g16563	4096.XP_009771002.1	3.65e-243	677.0	2CMM1@1|root,2QQSC@2759|Eukaryota,37SSK@33090|Viridiplantae,3GCHX@35493|Streptophyta,44NTB@71274|asterids	35493|Streptophyta	S	F-box protein At5g07610-like	-	-	-	-	-	-	-	-	-	-	-	-	F-box
g16758	4113.PGSC0003DMT400014397	1.79e-277	763.0	2CMPQ@1|root,2QR87@2759|Eukaryota,37RFD@33090|Viridiplantae,3G8GN@35493|Streptophyta,44RH2@71274|asterids	35493|Streptophyta	S	Calmodulin binding protein-like	-	GO:0002229,GO:0002237,GO:0002239,GO:0002682,GO:0002831,GO:0002833,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006950,GO:0006952,GO:0008150,GO:0009314,GO:0009411,GO:0009416,GO:0009605,GO:0009607,GO:0009617,GO:0009628,GO:0009889,GO:0009987,GO:0010033,GO:0010112,GO:0010224,GO:0010337,GO:0010468,GO:0010556,GO:0010565,GO:0010817,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0031347,GO:0031349,GO:0032101,GO:0032103,GO:0032350,GO:0042221,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0043900,GO:0043902,GO:0044424,GO:0044464,GO:0045088,GO:0046885,GO:0048518,GO:0048583,GO:0048584,GO:0050776,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0062012,GO:0065007,GO:0065008,GO:0071216,GO:0071219,GO:0080090,GO:0080134,GO:0080142,GO:0097159,GO:0098542,GO:0140110,GO:1900424,GO:1900426,GO:1901363,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	Calmodulin_bind
g16971	4081.Solyc03g121230.2.1	0.0	1222.0	COG0515@1|root,2QQCZ@2759|Eukaryota,37PZK@33090|Viridiplantae,3GA01@35493|Streptophyta,44NSD@71274|asterids	35493|Streptophyta	T	Carbohydrate-binding protein of the ER	-	-	-	-	-	-	-	-	-	-	-	-	LRR_8,Malectin_like,Pkinase_Tyr
g17026	4113.PGSC0003DMT400006639	0.0	1100.0	COG1621@1|root,KOG0228@2759|Eukaryota,37RJM@33090|Viridiplantae,3GEBR@35493|Streptophyta,44PW4@71274|asterids	35493|Streptophyta	G	Glycosyl hydrolases family 32	CWINV	GO:0003674,GO:0003824,GO:0004553,GO:0004564,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0006950,GO:0006952,GO:0008150,GO:0009605,GO:0009607,GO:0009611,GO:0009620,GO:0009628,GO:0016020,GO:0016787,GO:0016798,GO:0030312,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0071944,GO:0080167,GO:0098542	3.2.1.154,3.2.1.26	ko:K01193,ko:K20849	ko00052,ko00500,ko01100,map00052,map00500,map01100	-	R00801,R00802,R02410,R03635,R03921,R06088	RC00028,RC00077	ko00000,ko00001,ko01000	-	GH32	-	Glyco_hydro_32C,Glyco_hydro_32N
g17285	4113.PGSC0003DMT400014097	4.09e-228	640.0	28JT4@1|root,2QS6Z@2759|Eukaryota,37HT8@33090|Viridiplantae,3GH1Z@35493|Streptophyta,44GJ7@71274|asterids	35493|Streptophyta	K	bHLH-MYC and R2R3-MYB transcription factors N-terminal	-	GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006355,GO:0008150,GO:0009889,GO:0009892,GO:0010468,GO:0010556,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048519,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141	-	ko:K13422	ko04016,ko04075,map04016,map04075	-	-	-	ko00000,ko00001,ko03000	-	-	-	HLH,bHLH-MYC_N
g17394	4113.PGSC0003DMT400022420	1.87e-226	626.0	COG0142@1|root,KOG0711@2759|Eukaryota,37RPI@33090|Viridiplantae,3GA0D@35493|Streptophyta,44CWY@71274|asterids	35493|Streptophyta	H	Belongs to the FPP GGPP synthase family	-	GO:0003674,GO:0003824,GO:0004161,GO:0004337,GO:0004659,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0006629,GO:0006644,GO:0006720,GO:0006721,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0008654,GO:0009058,GO:0009987,GO:0016114,GO:0016740,GO:0016765,GO:0019637,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0045337,GO:0045338,GO:0071704,GO:0090407,GO:1901576	2.5.1.1,2.5.1.10	ko:K00787	ko00900,ko01100,ko01110,ko01130,ko05164,ko05166,map00900,map01100,map01110,map01130,map05164,map05166	M00366,M00367	R01658,R02003	RC00279	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	-	polyprenyl_synt
g17512	4113.PGSC0003DMT400064413	0.0	1077.0	KOG0498@1|root,KOG0498@2759|Eukaryota,37P8B@33090|Viridiplantae,3G8SN@35493|Streptophyta,44SRG@71274|asterids	35493|Streptophyta	P	Cyclic nucleotide-monophosphate binding domain	-	GO:0002376,GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005249,GO:0005261,GO:0005267,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008219,GO:0008324,GO:0009626,GO:0009987,GO:0012501,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0022803,GO:0022832,GO:0022836,GO:0022838,GO:0022839,GO:0022843,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0031226,GO:0033554,GO:0034050,GO:0034220,GO:0042391,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0046873,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055085,GO:0065007,GO:0065008,GO:0071804,GO:0071805,GO:0071944,GO:0098655,GO:0098660,GO:0098662	-	ko:K05391	ko04626,map04626	-	-	-	ko00000,ko00001,ko04040	1.A.1.5	-	-	Ion_trans,cNMP_binding
g17709	4081.Solyc10g008250.1.1	1.79e-43	150.0	2BHID@1|root,2S1BZ@2759|Eukaryota,37VUD@33090|Viridiplantae,3GJ48@35493|Streptophyta,44NID@71274|asterids	35493|Streptophyta	K	Transcription factor	-	-	-	-	-	-	-	-	-	-	-	-	HLH
g17824	4081.Solyc01g007340.2.1	0.0	918.0	COG4799@1|root,KOG0540@2759|Eukaryota,37NPW@33090|Viridiplantae,3GG0Z@35493|Streptophyta,44QTN@71274|asterids	35493|Streptophyta	H	Component of the acetyl coenzyme A carboxylase (ACC) complex. Biotin carboxylase (BC) catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the transcarboxylase to acetyl-CoA to form malonyl- CoA	accD	-	2.1.3.15,6.4.1.2	ko:K01963,ko:K02696	ko00061,ko00195,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00195,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00376	R00742,R04386	RC00040,RC00253,RC00367	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	Carboxyl_trans,PSI_8
g17882	4081.Solyc10g005330.2.1	0.0	1219.0	28MK1@1|root,2QU3P@2759|Eukaryota,37MV7@33090|Viridiplantae,3G9MD@35493|Streptophyta,44NX2@71274|asterids	35493|Streptophyta	K	Homeobox-leucine zipper protein	-	GO:0000003,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0007275,GO:0008150,GO:0008544,GO:0009790,GO:0009791,GO:0009793,GO:0009845,GO:0009888,GO:0009889,GO:0009913,GO:0009987,GO:0010154,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0022414,GO:0030154,GO:0030855,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044424,GO:0044464,GO:0048316,GO:0048366,GO:0048367,GO:0048608,GO:0048731,GO:0048825,GO:0048827,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0060429,GO:0061458,GO:0065007,GO:0080090,GO:0090351,GO:0090627,GO:0097159,GO:0099402,GO:0140110,GO:1901363,GO:1903506,GO:2000112,GO:2001141	-	ko:K09338	-	-	-	-	ko00000,ko03000	-	-	-	Homeobox,START
g18706	4098.XP_009595605.1	0.0	1628.0	2CND2@1|root,2QVBR@2759|Eukaryota,37TAH@33090|Viridiplantae,3GHU5@35493|Streptophyta,44P5M@71274|asterids	35493|Streptophyta	S	TIR domain	-	-	-	-	-	-	-	-	-	-	-	-	LRR_8,NB-ARC,TIR
g18901	4081.Solyc04g057940.2.1	0.0	2679.0	KOG0167@1|root,KOG0167@2759|Eukaryota,37SPC@33090|Viridiplantae,3G8TD@35493|Streptophyta,44EUD@71274|asterids	35493|Streptophyta	S	Modified RING finger domain	-	-	-	-	-	-	-	-	-	-	-	-	U-box,WD40
g19286	4113.PGSC0003DMT400046535	0.0	877.0	COG2124@1|root,KOG0156@2759|Eukaryota,37YFX@33090|Viridiplantae,3GNNN@35493|Streptophyta,44RQ3@71274|asterids	35493|Streptophyta	Q	Cytochrome P450 92B1	-	-	-	ko:K20623	ko00905,ko01100,ko01110,map00905,map01100,map01110	-	R07470,R07474	RC00661	ko00000,ko00001,ko00199	-	-	-	p450
g19363	4113.PGSC0003DMT400051349	0.0	922.0	28KMJ@1|root,2QT2Y@2759|Eukaryota,37RQB@33090|Viridiplantae,3GG7J@35493|Streptophyta,44CWI@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
g19365	4113.PGSC0003DMT400051349	0.0	922.0	28KMJ@1|root,2QT2Y@2759|Eukaryota,37RQB@33090|Viridiplantae,3GG7J@35493|Streptophyta,44CWI@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
g19408	4098.XP_009614681.1	8.81e-302	844.0	COG0666@1|root,COG2801@1|root,KOG0017@2759|Eukaryota,KOG0504@2759|Eukaryota,37HEY@33090|Viridiplantae,3G9UH@35493|Streptophyta,44NVE@71274|asterids	35493|Streptophyta	L	isoform X1	-	GO:0000302,GO:0002791,GO:0002793,GO:0003008,GO:0003012,GO:0003674,GO:0004888,GO:0005034,GO:0005215,GO:0005216,GO:0005217,GO:0005244,GO:0005245,GO:0005261,GO:0005262,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0006873,GO:0006874,GO:0006875,GO:0006936,GO:0006939,GO:0006950,GO:0006979,GO:0007154,GO:0007165,GO:0007166,GO:0007204,GO:0007600,GO:0007606,GO:0008150,GO:0008324,GO:0009266,GO:0009408,GO:0009409,GO:0009581,GO:0009582,GO:0009593,GO:0009605,GO:0009612,GO:0009628,GO:0009636,GO:0009987,GO:0010033,GO:0010035,GO:0010037,GO:0010646,GO:0010647,GO:0010817,GO:0014070,GO:0014832,GO:0014848,GO:0015075,GO:0015085,GO:0015267,GO:0015276,GO:0015278,GO:0015318,GO:0016020,GO:0016021,GO:0016043,GO:0016324,GO:0019233,GO:0019722,GO:0019725,GO:0019932,GO:0022607,GO:0022803,GO:0022832,GO:0022834,GO:0022836,GO:0022838,GO:0022839,GO:0022843,GO:0022857,GO:0022890,GO:0023051,GO:0023052,GO:0023056,GO:0030001,GO:0030003,GO:0030424,GO:0031224,GO:0031226,GO:0031644,GO:0031646,GO:0032024,GO:0032421,GO:0032501,GO:0032879,GO:0032880,GO:0033554,GO:0033555,GO:0034220,GO:0034605,GO:0035556,GO:0035690,GO:0035774,GO:0038023,GO:0042221,GO:0042391,GO:0042493,GO:0042542,GO:0042592,GO:0042802,GO:0042995,GO:0043005,GO:0043269,GO:0043270,GO:0043933,GO:0044057,GO:0044070,GO:0044085,GO:0044425,GO:0044459,GO:0044464,GO:0045177,GO:0046677,GO:0046873,GO:0046883,GO:0046887,GO:0048265,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048878,GO:0050708,GO:0050714,GO:0050789,GO:0050794,GO:0050796,GO:0050801,GO:0050877,GO:0050896,GO:0050906,GO:0050907,GO:0050951,GO:0050954,GO:0050955,GO:0050966,GO:0050968,GO:0050974,GO:0050982,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051179,GO:0051209,GO:0051222,GO:0051223,GO:0051234,GO:0051239,GO:0051240,GO:0051259,GO:0051260,GO:0051262,GO:0051282,GO:0051283,GO:0051289,GO:0051480,GO:0051606,GO:0051641,GO:0051649,GO:0051716,GO:0051930,GO:0051931,GO:0051969,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055085,GO:0060089,GO:0060341,GO:0060401,GO:0060402,GO:0061178,GO:0065003,GO:0065007,GO:0065008,GO:0070201,GO:0070417,GO:0070588,GO:0070838,GO:0070887,GO:0071241,GO:0071244,GO:0071840,GO:0071944,GO:0072347,GO:0072503,GO:0072507,GO:0072511,GO:0090087,GO:0090276,GO:0090277,GO:0097458,GO:0097553,GO:0097603,GO:0097604,GO:0098590,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0098862,GO:0098900,GO:0098908,GO:0099094,GO:0099604,GO:0120025,GO:1901700,GO:1901701,GO:1903522,GO:1903530,GO:1903532,GO:1903793,GO:1904058,GO:1904951,GO:1990760	-	-	-	-	-	-	-	-	-	-	Ank_2,PGG,Retrotran_gag_3
g19517	4113.PGSC0003DMT400045709	2.83e-200	570.0	2C620@1|root,2QUSJ@2759|Eukaryota,37JW9@33090|Viridiplantae,3GH2F@35493|Streptophyta,44KJ1@71274|asterids	35493|Streptophyta	S	VQ motif	-	-	-	-	-	-	-	-	-	-	-	-	VQ
g19720	4113.PGSC0003DMT400024165	4.91e-267	735.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37SJZ@33090|Viridiplantae,3GF3B@35493|Streptophyta,44FP9@71274|asterids	35493|Streptophyta	S	Pentacotripeptide-repeat region of PRORP	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	PPR,PPR_1,PPR_2,PPR_3
g19760	4081.Solyc04g076630.2.1	0.0	1211.0	2CMK0@1|root,2QQM5@2759|Eukaryota,388SP@33090|Viridiplantae,3GXWK@35493|Streptophyta,44SWD@71274|asterids	35493|Streptophyta	S	Rhamnogalacturonate lyase family	-	-	4.2.2.23	ko:K18195	-	-	-	-	ko00000,ko01000	-	PL4	-	CBM-like,Rhamnogal_lyase,fn3_3
g19845	4081.Solyc04g077360.2.1	0.0	1258.0	COG0515@1|root,2QSMT@2759|Eukaryota,37M64@33090|Viridiplantae,3GEBW@35493|Streptophyta,44SX6@71274|asterids	35493|Streptophyta	T	G-type lectin S-receptor-like serine threonine-protein kinase At4g27290	-	-	-	-	-	-	-	-	-	-	-	-	B_lectin,DUF3403,PAN_2,Pkinase,Pkinase_Tyr,S_locus_glycop
g19952	4081.Solyc04g078340.2.1	4.26e-307	845.0	COG2124@1|root,KOG0156@2759|Eukaryota,37HJP@33090|Viridiplantae,3GDTQ@35493|Streptophyta,44STD@71274|asterids	35493|Streptophyta	Q	Cytochrome p450	-	-	1.14.13.53,1.14.13.89,1.14.14.19,1.14.14.32	ko:K00512,ko:K13260	ko00140,ko00943,ko01100,ko01110,ko04913,ko04917,ko04927,ko04934,map00140,map00943,map01100,map01110,map04913,map04917,map04927,map04934	M00109,M00110	R02211,R03783,R04852,R04853,R06560,R06561,R06606,R06607,R07371,R07746,R08517,R08518	RC00046,RC00607,RC00660,RC00923,RC01222	ko00000,ko00001,ko00002,ko00199,ko01000	-	-	-	p450
g20047	4081.Solyc04g079240.2.1	2.05e-260	716.0	COG3621@1|root,KOG0513@2759|Eukaryota,37MPP@33090|Viridiplantae,3G8BE@35493|Streptophyta,44HJW@71274|asterids	35493|Streptophyta	I	Lipolytic acyl hydrolase (LAH)	-	-	-	-	-	-	-	-	-	-	-	-	Patatin
g20113	4096.XP_009793080.1	1.9e-209	608.0	KOG1121@1|root,KOG1121@2759|Eukaryota,37MSF@33090|Viridiplantae,3GDM8@35493|Streptophyta	35493|Streptophyta	L	Zinc finger BED domain-containing protein RICESLEEPER	-	-	-	-	-	-	-	-	-	-	-	-	DUF4413,Dimer_Tnp_hAT,zf-BED
g20122	4081.Solyc04g079660.2.1	1.4e-312	858.0	COG2124@1|root,KOG0156@2759|Eukaryota,37NY9@33090|Viridiplantae,3G8SI@35493|Streptophyta,44SDD@71274|asterids	35493|Streptophyta	Q	cytochrome P450	-	GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0010035,GO:0010038,GO:0010039,GO:0016020,GO:0016491,GO:0016705,GO:0016709,GO:0019748,GO:0042221,GO:0044550,GO:0050896,GO:0051716,GO:0055114,GO:0070887,GO:0071241,GO:0071248,GO:0071281	1.14.14.1,1.14.14.19,1.14.14.32	ko:K00512,ko:K07408,ko:K14985	ko00140,ko00380,ko00830,ko00980,ko00981,ko01100,ko04913,ko04917,ko04927,ko04934,ko05204,map00140,map00380,map00830,map00980,map00981,map01100,map04913,map04917,map04927,map04934,map05204	M00109,M00110	R02211,R02354,R02355,R03089,R03408,R03629,R03783,R04852,R04853,R07000,R07001,R07021,R07022,R07079,R07080,R07081,R07085,R07087,R07098,R07099,R08143,R08390,R08392,R08517,R08518,R09418,R09423,R09442	RC00046,RC00607,RC00660,RC00661,RC00704,RC00723,RC00724,RC00923,RC01222,RC01444,RC01445,RC01693,RC01727,RC01732,RC01733,RC02531	ko00000,ko00001,ko00002,ko00199,ko01000	-	-	-	p450
g20255	4081.Solyc04g080830.2.1	0.0	1302.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37J7G@33090|Viridiplantae,3G7UZ@35493|Streptophyta,44GH2@71274|asterids	35493|Streptophyta	S	Pentatricopeptide repeat-containing protein	-	-	-	-	-	-	-	-	-	-	-	-	Calreticulin,DYW_deaminase,Jacalin,PPR,PPR_2,PPR_3
g20288	4113.PGSC0003DMT400009526	0.0	1049.0	2CMA6@1|root,2QPS4@2759|Eukaryota,37NEK@33090|Viridiplantae,3GAGN@35493|Streptophyta,44RHP@71274|asterids	35493|Streptophyta	S	Domain of unknown function (DUF1929)	-	-	1.2.3.15	ko:K20929	-	-	-	-	ko00000,ko01000	-	-	-	DUF1929,Glyoxal_oxid_N
g20406	4081.Solyc04g082350.1.1	1.78e-277	764.0	28IDJ@1|root,2QQQA@2759|Eukaryota,37TEM@33090|Viridiplantae,3GBSX@35493|Streptophyta,44E8K@71274|asterids	35493|Streptophyta	S	Transferase family	-	-	-	-	-	-	-	-	-	-	-	-	Transferase
g20865	4113.PGSC0003DMT400069794	0.0	1246.0	COG0515@1|root,2QPSF@2759|Eukaryota,37N81@33090|Viridiplantae,3G8ZX@35493|Streptophyta,44SDV@71274|asterids	35493|Streptophyta	T	L-type lectin-domain containing receptor kinase S.4-like	-	GO:0002229,GO:0002239,GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006952,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0016020,GO:0042742,GO:0043207,GO:0044464,GO:0050896,GO:0051704,GO:0051707,GO:0071944,GO:0098542	-	-	-	-	-	-	-	-	-	-	Lectin_legB,Pkinase
g21179	4113.PGSC0003DMT400060396	0.0	2119.0	COG1131@1|root,KOG0065@2759|Eukaryota,37NZT@33090|Viridiplantae,3GDC6@35493|Streptophyta,44NHU@71274|asterids	35493|Streptophyta	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	-	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0015399,GO:0015405,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0031224,GO:0042623,GO:0042626,GO:0043492,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944	-	-	-	-	-	-	-	-	-	-	ABC2_membrane,ABC_tran,ABC_trans_N,PDR_assoc
g21428	4113.PGSC0003DMT400095799	0.0	952.0	KOG1339@1|root,KOG1339@2759|Eukaryota,37S88@33090|Viridiplantae,3GAF6@35493|Streptophyta,44NFH@71274|asterids	35493|Streptophyta	O	Eukaryotic aspartyl protease	-	-	-	-	-	-	-	-	-	-	-	-	Ribosomal_L18A,TAXi_C,TAXi_N
g21503	4113.PGSC0003DMT400019561	0.0	898.0	COG2124@1|root,KOG0157@2759|Eukaryota,37IBB@33090|Viridiplantae,3G825@35493|Streptophyta,44RHM@71274|asterids	35493|Streptophyta	Q	Belongs to the cytochrome P450 family	-	GO:0003674,GO:0003824,GO:0004497,GO:0006629,GO:0006694,GO:0006720,GO:0006721,GO:0006722,GO:0007275,GO:0008150,GO:0008152,GO:0008202,GO:0008610,GO:0009058,GO:0009987,GO:0010268,GO:0010817,GO:0016125,GO:0016128,GO:0016129,GO:0016131,GO:0016132,GO:0016134,GO:0016135,GO:0016137,GO:0016138,GO:0016491,GO:0016705,GO:0016709,GO:0032501,GO:0032502,GO:0042445,GO:0042446,GO:0042592,GO:0044237,GO:0044238,GO:0044255,GO:0048856,GO:0048878,GO:0055088,GO:0055114,GO:0065007,GO:0065008,GO:0071704,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1901657,GO:1901659	1.14.13.201	ko:K20667	-	-	-	-	ko00000,ko00199,ko01000	-	-	-	p450
g21802	4113.PGSC0003DMT400019795	0.0	2604.0	COG5307@1|root,KOG0928@2759|Eukaryota,37RI9@33090|Viridiplantae,3G9AH@35493|Streptophyta,44IHS@71274|asterids	35493|Streptophyta	U	Sec7 domain	-	GO:0000003,GO:0003674,GO:0005085,GO:0005086,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005802,GO:0005829,GO:0006810,GO:0008150,GO:0009846,GO:0009856,GO:0012505,GO:0016020,GO:0016192,GO:0019899,GO:0022414,GO:0031984,GO:0032501,GO:0042995,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0044706,GO:0051020,GO:0051179,GO:0051234,GO:0051704,GO:0065007,GO:0065009,GO:0090406,GO:0098772,GO:0098791,GO:0120025	-	ko:K18443	ko04144,map04144	-	-	-	ko00000,ko00001,ko04131	-	-	-	DCB,Sec7,Sec7_N
