## Mon May 19 19:43:15 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_sz7nxbo2 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_sz7nxbo2 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_sz7nxbo2/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
M82_08g078550.1.1	4081.Solyc08g078550.1.1	8.2e-216	597.0	KOG1565@1|root,KOG1565@2759|Eukaryota,37PZP@33090|Viridiplantae,3GFZZ@35493|Streptophyta,44CTQ@71274|asterids	35493|Streptophyta	O	Zinc-dependent metalloprotease	-	GO:0003674,GO:0003824,GO:0004175,GO:0004222,GO:0005575,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0016020,GO:0016787,GO:0019538,GO:0031224,GO:0031225,GO:0043170,GO:0044238,GO:0044425,GO:0070011,GO:0071704,GO:0140096,GO:1901564	-	ko:K07999	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	PG_binding_1,Peptidase_M10
M82_08g079590.2.1	4081.Solyc08g079590.1.1	5.17e-179	499.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37U1D@33090|Viridiplantae,3GI63@35493|Streptophyta,44K59@71274|asterids	35493|Streptophyta	S	At4g22758-like	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_08g081520.1.1	4081.Solyc08g081520.1.1	1.27e-260	717.0	2C12J@1|root,2QUJZ@2759|Eukaryota,37J44@33090|Viridiplantae,3G9XR@35493|Streptophyta,44CSF@71274|asterids	35493|Streptophyta	S	Protein BYPASS1-related	-	-	-	-	-	-	-	-	-	-	-	-	BPS1
M82_08g083080.3.1	4081.Solyc08g083080.2.1	1.3e-88	260.0	COG0429@1|root,KOG1838@2759|Eukaryota,37P4D@33090|Viridiplantae,3G8JQ@35493|Streptophyta,44I8I@71274|asterids	35493|Streptophyta	S	Alpha/beta hydrolase family	-	-	-	ko:K07019	-	-	-	-	ko00000	-	-	-	Abhydrolase_1
M82_09g007840.3.1	4081.Solyc09g007840.2.1	0.0	1406.0	KOG0498@1|root,KOG0498@2759|Eukaryota,37Z0J@33090|Viridiplantae,3GNTC@35493|Streptophyta,44NXI@71274|asterids	35493|Streptophyta	P	Cyclic nucleotide-monophosphate binding domain	-	-	-	ko:K05391	ko04626,map04626	-	-	-	ko00000,ko00001,ko04040	1.A.1.5	-	-	Ion_trans,cNMP_binding
M82_09g020000.3.1	4081.Solyc09g020000.2.1	1.11e-204	567.0	28JZ2@1|root,2QSDG@2759|Eukaryota,37QGX@33090|Viridiplantae,3G9EJ@35493|Streptophyta,44G3M@71274|asterids	35493|Streptophyta	S	Protein of unknown function (DUF3755)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3755
M82_11g030865.1.1	4113.PGSC0003DMT400027412	2.4e-86	261.0	2CYCC@1|root,2S3JA@2759|Eukaryota,37W9K@33090|Viridiplantae,3GKAK@35493|Streptophyta	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_06g043036.1-c3.1	4081.Solyc01g007720.2.1	6.51e-55	171.0	2DSTA@1|root,2S6GN@2759|Eukaryota,37W7A@33090|Viridiplantae,3GK4J@35493|Streptophyta,44TYG@71274|asterids	35493|Streptophyta	S	Protein of unknown function (DUF2647)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2647
M82_09g056360.3.1	4081.Solyc09g056360.2.1	6.66e-283	772.0	KOG4293@1|root,KOG4293@2759|Eukaryota,37MYJ@33090|Viridiplantae,3GAMP@35493|Streptophyta,44G0B@71274|asterids	35493|Streptophyta	T	Cytochrome b-561 / ferric reductase transmembrane domain.	-	GO:0005575,GO:0005623,GO:0005886,GO:0005911,GO:0009506,GO:0016020,GO:0030054,GO:0044464,GO:0055044,GO:0071944	-	-	-	-	-	-	-	-	-	-	Cytochrom_B561,DUF568
M82_09g057630.3.1	4081.Solyc09g057630.2.1	0.0	952.0	2CMQT@1|root,2QRGZ@2759|Eukaryota,37PMJ@33090|Viridiplantae,3G99N@35493|Streptophyta,44IU4@71274|asterids	35493|Streptophyta	G	Belongs to the glycosyl hydrolase 17 family	-	GO:0000003,GO:0001871,GO:0003006,GO:0003674,GO:0003824,GO:0004553,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0007275,GO:0008150,GO:0009555,GO:0009653,GO:0009790,GO:0009791,GO:0009793,GO:0009987,GO:0010154,GO:0010208,GO:0010584,GO:0010927,GO:0016020,GO:0016043,GO:0016787,GO:0016798,GO:0022414,GO:0022607,GO:0030198,GO:0030246,GO:0030247,GO:0031224,GO:0031225,GO:0031226,GO:0032501,GO:0032502,GO:0032989,GO:0043062,GO:0044085,GO:0044425,GO:0044459,GO:0044464,GO:0045229,GO:0046658,GO:0048229,GO:0048316,GO:0048608,GO:0048646,GO:0048731,GO:0048856,GO:0048869,GO:0061458,GO:0071840,GO:0071944,GO:0085029	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_17,X8
M82_03g058243.1.1	4113.PGSC0003DMT400052924	3.44e-120	353.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta	35493|Streptophyta	S	function. Its presence in a non-photosynthetic plant (Epifagus virginiana) and experiments in tobacco indicate that it has an essential function which is probably not related to photosynthesis	ycf2	-	-	-	-	-	-	-	-	-	-	-	DUF825
M82_09g065790.1.1	4081.Solyc09g065790.1.1	1.06e-122	350.0	COG0740@1|root,KOG0840@2759|Eukaryota,37U4N@33090|Viridiplantae,3GICU@35493|Streptophyta	35493|Streptophyta	O	ATP-dependent Clp protease proteolytic subunit	clpP	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	CLP_protease
M82_09g082280.3.1	4081.Solyc09g082280.2.1	8e-108	312.0	2B1PY@1|root,2S0AW@2759|Eukaryota,37V0D@33090|Viridiplantae,3GINR@35493|Streptophyta,44QDA@71274|asterids	35493|Streptophyta	O	Plant lipid transfer protein / seed storage protein / trypsin-alpha amylase inhibitor domain family	-	-	-	-	-	-	-	-	-	-	-	-	LTP_2
M82_09g082340.2.1	4081.Solyc09g082340.2.1	0.0	1013.0	2BZUX@1|root,2QQEP@2759|Eukaryota,37PWS@33090|Viridiplantae,3G8UA@35493|Streptophyta,44EI8@71274|asterids	35493|Streptophyta	S	Cupin	-	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0006950,GO:0006952,GO:0008150,GO:0009505,GO:0009605,GO:0009607,GO:0009615,GO:0009620,GO:0009719,GO:0009725,GO:0009735,GO:0010033,GO:0030312,GO:0031410,GO:0031982,GO:0033095,GO:0042221,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0071944,GO:0097708,GO:0098542	-	ko:K18626	-	-	-	-	ko00000,ko04812	-	-	-	Cupin_1,Vicilin_N
M82_10g006920.3.1	4081.Solyc10g006920.2.1	2.41e-279	764.0	COG0517@1|root,KOG1764@2759|Eukaryota,37PHA@33090|Viridiplantae,3GC6D@35493|Streptophyta,44HJR@71274|asterids	35493|Streptophyta	C	CBS domain-containing protein	-	-	-	-	-	-	-	-	-	-	-	-	CBS
M82_10g017890.1-c2.1	4529.ORUFI10G17480.1	0.0	899.0	28JJ8@1|root,2QRYE@2759|Eukaryota,37RH7@33090|Viridiplantae,3GCW8@35493|Streptophyta,3KYUR@4447|Liliopsida,3I7EE@38820|Poales	35493|Streptophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin	psaA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0008152,GO:0009507,GO:0009526,GO:0009532,GO:0009534,GO:0009535,GO:0009536,GO:0009570,GO:0009579,GO:0009941,GO:0009987,GO:0010287,GO:0015979,GO:0016020,GO:0031967,GO:0031975,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	-	ko:K02689	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	PsaA_PsaB
M82_10g018560.2.1	4081.Solyc10g018560.1.1	1.74e-156	442.0	COG5641@1|root,KOG1601@2759|Eukaryota,37QCA@33090|Viridiplantae,3GGX7@35493|Streptophyta,44JFC@71274|asterids	35493|Streptophyta	K	Transcriptional activator that specifically binds 5'- GATA-3' or 5'-GAT-3' motifs within gene promoters	GATA2	GO:0000976,GO:0000977,GO:0000981,GO:0001012,GO:0001067,GO:0001085,GO:0001228,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003690,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005667,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0008134,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009314,GO:0009416,GO:0009628,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0030154,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032502,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0048518,GO:0048522,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902680,GO:1903506,GO:1903508,GO:1990837,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	GATA
M82_10g061880.1-c3.1	4081.Solyc10g061880.1.1	2.41e-38	131.0	2CKIM@1|root,2SWMP@2759|Eukaryota,381WT@33090|Viridiplantae,3GRR6@35493|Streptophyta	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_00g244280.1.1	29730.Gorai.001G164700.1	1.49e-24	97.8	2B8KU@1|root,2S0S2@2759|Eukaryota,37UKM@33090|Viridiplantae,3GJ2Y@35493|Streptophyta	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_11g030783.1-c2.1	4565.Traes_1BL_42ED1C91E.1	1.22e-22	95.5	2CCPB@1|root,2R7NX@2759|Eukaryota,3880F@33090|Viridiplantae,3GZ00@35493|Streptophyta,3KU9D@4447|Liliopsida,3IC7T@38820|Poales	4565.Traes_1BL_42ED1C91E.1|-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_10g054400.1.1	4081.Solyc10g054400.1.1	1.03e-199	553.0	COG5090@1|root,KOG2905@2759|Eukaryota,37QII@33090|Viridiplantae,3G9T9@35493|Streptophyta,44EBS@71274|asterids	35493|Streptophyta	K	Transcription initiation factor IIF, beta subunit	-	GO:0000375,GO:0000377,GO:0000398,GO:0000428,GO:0000988,GO:0000990,GO:0000991,GO:0003674,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0005674,GO:0005856,GO:0006139,GO:0006351,GO:0006352,GO:0006354,GO:0006355,GO:0006357,GO:0006366,GO:0006367,GO:0006368,GO:0006370,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0008150,GO:0008152,GO:0008380,GO:0008543,GO:0009058,GO:0009059,GO:0009301,GO:0009452,GO:0009719,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010033,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0015630,GO:0016070,GO:0016071,GO:0016073,GO:0016591,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0023052,GO:0030880,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031334,GO:0031974,GO:0031981,GO:0032774,GO:0032784,GO:0032786,GO:0032968,GO:0032991,GO:0032993,GO:0034243,GO:0034641,GO:0034645,GO:0034654,GO:0034660,GO:0036260,GO:0042221,GO:0042795,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043254,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044344,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044798,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051130,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051716,GO:0055029,GO:0060255,GO:0060260,GO:0060261,GO:0061695,GO:0065007,GO:0070013,GO:0070848,GO:0070887,GO:0071310,GO:0071363,GO:0071495,GO:0071704,GO:0071774,GO:0080090,GO:0090304,GO:0090575,GO:0097550,GO:0097659,GO:0098781,GO:0140110,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1902680,GO:1903506,GO:1903508,GO:1990234,GO:2000112,GO:2000142,GO:2000144,GO:2001141	3.6.4.12	ko:K03139	ko03022,map03022	-	-	-	ko00000,ko00001,ko01000,ko03021	-	-	-	TFIIF_beta
M82_10g054910.1.1	4081.Solyc10g054910.1.1	2.53e-98	286.0	COG0652@1|root,KOG0865@2759|Eukaryota,37M44@33090|Viridiplantae,3GA4N@35493|Streptophyta,44NGT@71274|asterids	35493|Streptophyta	O	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides	-	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0016018,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0033218,GO:0036211,GO:0042277,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0071704,GO:0140096,GO:1901564	5.2.1.8	ko:K01802	-	-	-	-	ko00000,ko01000	-	-	-	Pro_isomerase
M82_10g076660.2-c2.1	4113.PGSC0003DMT400049193	1.79e-61	192.0	COG3491@1|root,KOG0143@2759|Eukaryota,37IYD@33090|Viridiplantae,3G7NB@35493|Streptophyta	35493|Streptophyta	Q	Belongs to the iron ascorbate-dependent oxidoreductase family	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0009966,GO:0010646,GO:0016787,GO:0016810,GO:0023051,GO:0044424,GO:0044444,GO:0044464,GO:0048583,GO:0050789,GO:0050794,GO:0065007,GO:0120091,GO:2000022	-	-	-	-	-	-	-	-	-	-	2OG-FeII_Oxy,DIOX_N
M82_10g079860.2.1	4081.Solyc10g079860.1.1	1.81e-250	687.0	2CME4@1|root,2QQ3M@2759|Eukaryota,37JV7@33090|Viridiplantae,3GC14@35493|Streptophyta,44DM6@71274|asterids	35493|Streptophyta	G	Belongs to the glycosyl hydrolase 17 family	-	GO:0001871,GO:0003674,GO:0003824,GO:0004553,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016787,GO:0016798,GO:0030246,GO:0030247,GO:0031224,GO:0031225,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0046658,GO:0071944	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_17
M82_10g080410.2.1	4081.Solyc10g080410.1.1	1.96e-156	449.0	2CMRI@1|root,2QRKF@2759|Eukaryota,37J20@33090|Viridiplantae,3GC5G@35493|Streptophyta,44R1G@71274|asterids	35493|Streptophyta	K	Transcription factor	-	GO:0000003,GO:0002237,GO:0003006,GO:0003674,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0007154,GO:0007165,GO:0007275,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0009791,GO:0009889,GO:0009908,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0022414,GO:0023052,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0042221,GO:0042802,GO:0042803,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0046983,GO:0048367,GO:0048437,GO:0048438,GO:0048443,GO:0048466,GO:0048608,GO:0048653,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0061458,GO:0065007,GO:0071588,GO:0080090,GO:0090567,GO:0099402,GO:0140110,GO:1903506,GO:2000112,GO:2001141	-	ko:K14431	ko04075,map04075	-	-	-	ko00000,ko00001,ko03000	-	-	-	DOG1,bZIP_1,bZIP_2
M82_09g010140.2-c2.1	4113.PGSC0003DMT400072600	4.95e-160	449.0	2C42X@1|root,2S22W@2759|Eukaryota,37VS4@33090|Viridiplantae,3GJ2R@35493|Streptophyta,44R6F@71274|asterids	35493|Streptophyta	S	Senescence regulator	-	-	-	-	-	-	-	-	-	-	-	-	Senescence_reg
M82_10g085220.2.1	4113.PGSC0003DMT400028643	2.39e-219	607.0	KOG0756@1|root,KOG0756@2759|Eukaryota,37JDR@33090|Viridiplantae,3GCD8@35493|Streptophyta,44E05@71274|asterids	35493|Streptophyta	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	-	GO:0003674,GO:0005215,GO:0005310,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0006839,GO:0006855,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015141,GO:0015238,GO:0015318,GO:0015556,GO:0015711,GO:0015740,GO:0015741,GO:0015744,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0019866,GO:0022857,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0034220,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071422,GO:0071702,GO:0098656,GO:1903825,GO:1905039	-	ko:K15100	-	-	-	-	ko00000,ko02000	2.A.29.7	-	-	Mito_carr
M82_11g006710.2.1	4081.Solyc11g006710.1.1	0.0	1124.0	COG0531@1|root,KOG1286@2759|Eukaryota,37JF4@33090|Viridiplantae,3GEF2@35493|Streptophyta,44ERZ@71274|asterids	35493|Streptophyta	E	Cationic amino acid transporter	-	GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0009605,GO:0009607,GO:0009624,GO:0015075,GO:0015171,GO:0015318,GO:0015711,GO:0015849,GO:0016020,GO:0022857,GO:0034220,GO:0043207,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0051707,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098656,GO:1903825,GO:1905039	-	ko:K03294,ko:K13863,ko:K13865	ko05206,map05206	-	-	-	ko00000,ko00001,ko02000	2.A.3.2,2.A.3.3.1,2.A.3.3.5	-	-	AA_permease_2,AA_permease_C
M82_11g011260.1.1	4081.Solyc11g011260.1.1	5.04e-264	732.0	28K9J@1|root,2QPMG@2759|Eukaryota,37KYY@33090|Viridiplantae,3G8EK@35493|Streptophyta,44H08@71274|asterids	35493|Streptophyta	K	Belongs to the GRAS family	GAI	GO:0001101,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006950,GO:0006970,GO:0006972,GO:0007154,GO:0007165,GO:0008150,GO:0009628,GO:0009651,GO:0009719,GO:0009723,GO:0009725,GO:0009737,GO:0009739,GO:0009740,GO:0009751,GO:0009753,GO:0009755,GO:0009863,GO:0009867,GO:0009889,GO:0009937,GO:0009938,GO:0009966,GO:0009968,GO:0009987,GO:0010029,GO:0010033,GO:0010187,GO:0010468,GO:0010476,GO:0010556,GO:0010646,GO:0010648,GO:0014070,GO:0019219,GO:0019222,GO:0023051,GO:0023052,GO:0023057,GO:0031323,GO:0031326,GO:0032870,GO:0033993,GO:0035690,GO:0042221,GO:0042493,GO:0042538,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044424,GO:0044464,GO:0046677,GO:0048519,GO:0048523,GO:0048580,GO:0048581,GO:0048583,GO:0048585,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051093,GO:0051171,GO:0051239,GO:0051241,GO:0051252,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071229,GO:0071236,GO:0071310,GO:0071370,GO:0071395,GO:0071396,GO:0071407,GO:0071446,GO:0071495,GO:0080050,GO:0080090,GO:0097159,GO:0097305,GO:0140110,GO:1900140,GO:1901363,GO:1901700,GO:1901701,GO:1903506,GO:2000026,GO:2000033,GO:2000034,GO:2000112,GO:2000241,GO:2000377,GO:2001141	-	ko:K14494	ko04075,map04075	-	-	-	ko00000,ko00001	-	-	-	DELLA,GRAS
M82_01g017080.1-c3.1	4081.Solyc01g017080.1.1	5.49e-87	263.0	2CQT8@1|root,2R5Q2@2759|Eukaryota,386GT@33090|Viridiplantae,3GUDY@35493|Streptophyta,44UFM@71274|asterids	4081.Solyc01g017080.1.1|-	S	Chloroplast protein precursor Ycf15 putative	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_11g021140.1-c5.1	4081.Solyc01g007680.1.1	1.43e-87	257.0	2BZY4@1|root,2SFA2@2759|Eukaryota,37XQZ@33090|Viridiplantae,3GMPC@35493|Streptophyta	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_06g043036.1-c4.1	4081.Solyc01g007720.2.1	6.51e-55	171.0	2DSTA@1|root,2S6GN@2759|Eukaryota,37W7A@33090|Viridiplantae,3GK4J@35493|Streptophyta,44TYG@71274|asterids	35493|Streptophyta	S	Protein of unknown function (DUF2647)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2647
M82_11g030865.1-c3.1	4113.PGSC0003DMT400027412	2.4e-86	261.0	2CYCC@1|root,2S3JA@2759|Eukaryota,37W9K@33090|Viridiplantae,3GKAK@35493|Streptophyta	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_11g021140.1-c7.1	4081.Solyc01g007680.1.1	1.43e-87	257.0	2BZY4@1|root,2SFA2@2759|Eukaryota,37XQZ@33090|Viridiplantae,3GMPC@35493|Streptophyta	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_11g039980.2.1	29730.Gorai.013G213000.1	4.57e-88	274.0	COG0056@1|root,KOG1353@2759|Eukaryota,37JWW@33090|Viridiplantae,3G9FP@35493|Streptophyta	35493|Streptophyta	C	ATP synthase subunit alpha	atp1	-	-	ko:K02132	ko00190,ko01100,ko04714,ko05010,ko05012,ko05016,map00190,map01100,map04714,map05010,map05012,map05016	M00158	-	-	ko00000,ko00001,ko00002	3.A.2.1	-	-	ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N
M82_00g052430.3-c2.1	4081.Solyc00g052430.2.1	9.59e-261	715.0	COG2801@1|root,KOG0017@2759|Eukaryota,37TAQ@33090|Viridiplantae,3GDDG@35493|Streptophyta	35493|Streptophyta	L	cellular component organization	ccmFc	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0016020,GO:0019866,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	CcmF_C
M82_11g062050.1.1	4113.PGSC0003DMT400038942	9.02e-102	298.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta	35493|Streptophyta	S	function. Its presence in a non-photosynthetic plant (Epifagus virginiana) and experiments in tobacco indicate that it has an essential function which is probably not related to photosynthesis	ycf2	-	-	-	-	-	-	-	-	-	-	-	DUF825
M82_11g062110.1.1	4565.Traes_3DS_1DB319E8B.1	3.75e-19	86.7	COG0086@1|root,2QPYA@2759|Eukaryota,37HVM@33090|Viridiplantae,3GFWY@35493|Streptophyta,3KXP2@4447|Liliopsida,3I7FS@38820|Poales	35493|Streptophyta	K	DNA-directed RNA polymerase	rpoC1	GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0030880,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0061695,GO:1902494,GO:1990234	2.7.7.6	ko:K03046	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_Rpb1_1,RNA_pol_Rpb1_2,RNA_pol_Rpb1_3
M82_00g094520.1-c2.1	4081.Solyc00g094520.1.1	5.14e-34	116.0	2E8KW@1|root,2SF2T@2759|Eukaryota,37XH5@33090|Viridiplantae,3GMKG@35493|Streptophyta	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_11g056270.2-c3.1	4081.Solyc11g056270.1.1	0.0	979.0	COG3344@1|root,KOG4768@2759|Eukaryota,37KUX@33090|Viridiplantae,3GHBI@35493|Streptophyta	35493|Streptophyta	A	NADH dehydrogenase (quinone) activity	matR	-	-	-	-	-	-	-	-	-	-	-	Intron_maturas2
